"B28003_001E","B28003_001M","B28003_002E","B28003_002M","B28003_003E","B28003_003M","B28003_004E","B28003_004M","B28003_005E","B28003_005M","B28003_006E","B28003_006M","GEO_ID","NAME"
"395992","4480","354227","5794","1527","529","311494","5658","41206","3447","41765","3248","0500000US04019","Pima County, Arizona"
"128395","3435","109409","3502","417","235","95312","3612","13680","1925","18986","2079","0500000US04021","Pinal County, Arizona"
"94920","2480","84282","2655","1032","414","71092","2653","12158","1982","10638","1870","0500000US04025","Yavapai County, Arizona"
"71751","1975","56024","2359","284","218","50715","2342","5025","867","15727","1894","0500000US04027","Yuma County, Arizona"
"91670","1659","83418","1942","508","271","52325","2339","30585","2623","8252","1359","0500000US05007","Benton County, Arkansas"
"39826","1214","36320","1281","72","118","31678","1527","4570","1071","3506","729","0500000US05031","Craighead County, Arkansas"
"44011","1396","39567","1452","691","469","31489","1865","7387","1252","4444","855","0500000US05045","Faulkner County, Arkansas"
"40134","1908","34612","1832","166","223","29584","2061","4862","1121","5522","1045","0500000US05051","Garland County, Arkansas"
"26512","1274","19952","1221","275","220","11245","1210","8432","1234","6560","874","0500000US05069","Jefferson County, Arkansas"
"26422","989","21492","1185","336","395","18809","1262","2347","618","4930","932","0500000US05085","Lonoke County, Arkansas"
"157401","3215","132956","3644","749","355","108837","3358","23370","2732","24445","2521","0500000US05119","Pulaski County, Arkansas"
"43877","1045","38550","1394","96","122","32472","1697","5982","1254","5327","1083","0500000US05125","Saline County, Arkansas"
"50203","1445","38876","1877","101","101","32303","1926","6472","1290","11327","1606","0500000US05131","Sebastian County, Arkansas"
"82905","1968","74755","2216","226","183","60316","2521","14213","2147","8150","1270","0500000US05143","Washington County, Arkansas"
"28895","1311","23649","1461","164","193","18842","1335","4643","1091","5246","956","0500000US05145","White County, Arkansas"
"571828","2806","530636","3892","2268","633","483920","4673","44448","3454","41192","2662","0500000US06001","Alameda County, California"
"85289","2059","74968","2186","480","246","66790","2624","7698","1182","10321","1396","0500000US06007","Butte County, California"
"391996","2551","365052","3352","1229","412","344737","4097","19086","2320","26944","2527","0500000US06013","Contra Costa County, California"
"67544","1992","62790","2026","934","661","55833","2210","6023","1132","4754","1031","0500000US06017","El Dorado County, California"
"304209","2978","258625","4107","1394","505","221248","4207","35983","2549","45584","3343","0500000US06019","Fresno County, California"
"53553","1778","46512","1941","201","143","40805","2187","5506","1153","7041","954","0500000US06023","Humboldt County, California"
"45158","1912","37834","2125","536","439","30319","2119","6979","1410","7324","1128","0500000US06025","Imperial County, California"
"263273","3736","211620","4017","2243","813","184214","4154","25163","2910","51653","3722","0500000US06029","Kern County, California"
"42692","1224","37183","1601","744","476","31351","1665","5088","967","5509","1013","0500000US06031","Kings County, California"
"26335","1332","21611","1502","0","201","17526","1493","4085","1103","4724","1050","0500000US06033","Lake County, California"
"3293095","8551","2908413","12728","16356","1523","2555226","14723","336831","8972","384682","8221","0500000US06037","Los Angeles County, California"
"45224","1307","37447","1757","75","94","31806","2000","5566","1262","7777","1558","0500000US06039","Madera County, California"
"105887","1549","98372","1955","444","465","92632","2181","5296","1356","7515","1474","0500000US06041","Marin County, California"
"35264","1059","28956","1416","310","218","25837","1687","2809","944","6308","1265","0500000US06045","Mendocino County, California"
"79098","1205","69929","1982","701","418","58806","2253","10422","1540","9169","1466","0500000US06047","Merced County, California"
"126904","1937","107931","2262","257","161","96971","2496","10703","1407","18973","1941","0500000US06053","Monterey County, California"
"49619","1123","45103","1440","103","88","42328","1472","2672","760","4516","1112","0500000US06055","Napa County, California"
"41381","1574","36451","1811","367","235","32337","1889","3747","1005","4930","1093","0500000US06057","Nevada County, California"
"1022542","5039","946919","6127","9178","1736","880727","7020","57014","3655","75623","4214","0500000US06059","Orange County, California"
"137500","1850","128515","2370","981","575","118561","2357","8973","1182","8985","1417","0500000US06061","Placer County, California"
"714728","5341","636588","5663","3721","893","575756","5877","57111","3843","78140","4014","0500000US06065","Riverside County, California"
"530497","3836","486866","4974","2979","692","427994","5480","55893","3884","43631","3358","0500000US06067","Sacramento County, California"
"628798","5518","555149","6142","3288","685","478929","7203","72932","4379","73649","4153","0500000US06071","San Bernardino County, California"
"1113610","5279","1023623","7113","2714","613","954188","7129","66721","4794","89987","5293","0500000US06073","San Diego County, California"
"356916","3701","323899","4532","1250","477","297821","4810","24828","2943","33017","2525","0500000US06075","San Francisco County, California"
"223062","2329","191220","3359","2255","815","167774","3911","21191","2404","31842","2835","0500000US06077","San Joaquin County, California"
"104760","2176","95525","2576","374","291","88653","2662","6498","1203","9235","1480","0500000US06079","San Luis Obispo County, California"
"263280","1811","246453","2730","779","331","231737","3044","13937","1816","16827","1859","0500000US06081","San Mateo County, California"
"144261","1953","129977","2619","567","389","120149","2832","9261","1431","14284","1758","0500000US06083","Santa Barbara County, California"
"633786","3221","598691","4198","3094","700","558571","4795","37026","2859","35095","2377","0500000US06085","Santa Clara County, California"
"93317","1987","83390","2364","356","319","76436","2368","6598","1524","9927","1572","0500000US06087","Santa Cruz County, California"
"69799","1440","57657","2045","806","391","49104","2263","7747","1321","12142","1541","0500000US06089","Shasta County, California"
"145502","1849","132780","2549","564","334","123439","2646","8777","1368","12722","1833","0500000US06095","Solano County, California"
"190662","2442","176225","2950","1010","464","162562","3346","12653","1941","14437","1696","0500000US06097","Sonoma County, California"
"171960","1722","149905","2640","440","267","135568","2848","13897","1630","22055","2270","0500000US06099","Stanislaus County, California"
"32901","601","28564","1007","209","160","25671","1157","2684","654","4337","822","0500000US06101","Sutter County, California"
"134801","2072","108191","3051","694","493","89217","3965","18280","2192","26610","2750","0500000US06107","Tulare County, California"
"269566","2705","242569","3110","456","225","225378","3550","16735","2265","26997","2191","0500000US06111","Ventura County, California"
"73754","1051","68213","1625","400","291","61270","2116","6543","1419","5541","1257","0500000US06113","Yolo County, California"
"25361","1156","22168","1402","43","55","19640","1452","2485","734","3193","862","0500000US06115","Yuba County, California"
"159313","1771","145163","2172","1119","471","123999","2969","20045","2324","14150","1512","0500000US08001","Adams County, Colorado"
"233937","2201","219374","2799","1170","417","200273","3149","17931","1790","14563","1857","0500000US08005","Arapahoe County, Colorado"
"124615","1921","117894","2095","309","236","110757","2334","6828","1183","6721","1207","0500000US08013","Boulder County, Colorado"
"25557","514","24955","554","111","116","23466","731","1378","547","602","260","0500000US08014","Broomfield County, Colorado"
"287074","2900","256894","3994","1404","616","229569","4269","25921","2088","30180","2723","0500000US08031","Denver County, Colorado"
"118613","1076","116300","1251","515","275","111803","1588","3982","905","2313","686","0500000US08035","Douglas County, Colorado"
"252169","2200","233398","2940","1331","452","218062","3357","14005","2083","18771","1886","0500000US08041","El Paso County, Colorado"
"226920","1946","210040","2616","1388","443","192111","2945","16541","1811","16880","1945","0500000US08059","Jefferson County, Colorado"
"129210","2123","121702","2387","790","347","111424","2583","9488","1530","7508","1181","0500000US08069","Larimer County, Colorado"
"59066","1333","52169","1791","74","120","47040","2053","5055","1276","6897","1422","0500000US08077","Mesa County, Colorado"
"61876","1374","51284","1804","536","271","39116","1832","11632","1383","10592","1343","0500000US08101","Pueblo County, Colorado"
"97822","1371","86873","1967","545","368","78096","2102","8232","1310","10949","1449","0500000US08123","Weld County, Colorado"
"333528","3321","303800","3555","1424","446","283131","3749","19245","1906","29728","2514","0500000US09001","Fairfield County, Connecticut"
"343884","2777","300933","3528","1129","359","271959","4216","27845","2801","42951","2820","0500000US09003","Hartford County, Connecticut"
"73360","2105","65159","2241","357","205","60326","2247","4476","1103","8201","1311","0500000US09005","Litchfield County, Connecticut"
"65375","1471","58731","1681","515","333","54310","1681","3906","934","6644","1185","0500000US09007","Middlesex County, Connecticut"
"323270","3541","279356","4005","1619","477","252778","4790","24959","2439","43914","3303","0500000US09009","New Haven County, Connecticut"
"105376","2177","93136","2594","430","237","85647","2690","7059","1198","12240","1650","0500000US09011","New London County, Connecticut"
"55354","1114","49960","1584","238","205","47316","1493","2406","665","5394","1151","0500000US09013","Tolland County, Connecticut"
"43556","1593","38765","1587","191","232","34992","1498","3582","790","4791","960","0500000US09015","Windham County, Connecticut"
"62477","1524","55142","1940","580","349","49538","2089","5024","1016","7335","1309","0500000US10001","Kent County, Delaware"
"202813","2588","177293","3145","954","396","156856","3542","19483","2077","25520","2267","0500000US10003","New Castle County, Delaware"
"87305","2571","75507","2602","477","332","64536","2543","10494","1440","11798","1387","0500000US10005","Sussex County, Delaware"
"281787","3030","251674","3788","1091","488","214932","4687","35651","3290","30113","2728","0500000US11001","District of Columbia, District of Columbia"
"96427","2742","84160","3103","487","367","77085","3154","6588","1104","12267","1821","0500000US12001","Alachua County, Florida"
"69337","2302","60382","2366","207","177","52300","2669","7875","1606","8955","1489","0500000US12005","Bay County, Florida"
"225682","3582","203259","3596","1661","544","185491","4118","16107","1953","22423","2251","0500000US12009","Brevard County, Florida"
"673870","7166","604707","8143","2546","801","537487","7593","64674","4133","69163","3755","0500000US12011","Broward County, Florida"
"72671","2836","63255","2663","699","394","57296","2696","5260","1115","9416","1337","0500000US12015","Charlotte County, Florida"
"60541","2754","52304","2969","606","364","46777","2846","4921","1326","8237","1466","0500000US12017","Citrus County, Florida"
"71733","1758","65813","2273","732","639","59389","2502","5692","1241","5920","1522","0500000US12019","Clay County, Florida"
"134906","4442","124076","4444","674","384","108685","4234","14717","2281","10830","1400","0500000US12021","Collier County, Florida"
"24238","973","21444","1142","120","122","17822","1279","3502","921","2794","773","0500000US12023","Columbia County, Florida"
"343467","4313","300040","4758","1399","719","266095","4896","32546","3173","43427","3415","0500000US12031","Duval County, Florida"
"116814","3372","103973","3287","215","224","91963","3513","11795","1658","12841","1868","0500000US12033","Escambia County, Florida"
"39281","1731","35341","2092","346","272","31876","2011","3119","879","3940","937","0500000US12035","Flagler County, Florida"
"70713","2082","62102","1967","396","276","54907","1994","6799","1239","8611","1394","0500000US12053","Hernando County, Florida"
"41116","2078","33382","1923","1214","674","27018","1710","5150","1222","7734","1380","0500000US12055","Highlands County, Florida"
"503154","4491","449291","4990","1699","603","403528","5687","44064","2748","53863","3160","0500000US12057","Hillsborough County, Florida"
"55494","2829","47565","2909","643","476","43125","2659","3797","1119","7929","1318","0500000US12061","Indian River County, Florida"
"126519","3525","112822","3607","984","496","102171","3549","9667","1898","13697","1961","0500000US12069","Lake County, Florida"
"263694","4660","238392","4849","2470","898","203983","4499","31939","2861","25302","2615","0500000US12071","Lee County, Florida"
"109209","2935","101697","2961","597","345","92219","3104","8881","1539","7512","1442","0500000US12073","Leon County, Florida"
"134690","3456","117536","3596","354","247","96816","3810","20366","2426","17154","1994","0500000US12081","Manatee County, Florida"
"125227","3349","101684","4048","2728","1184","88687","4011","10269","1761","23543","2985","0500000US12083","Marion County, Florida"
"65101","2278","58326","2701","158","210","52830","2590","5338","1256","6775","1399","0500000US12085","Martin County, Florida"
"857712","5867","716123","6617","2882","823","611180","8610","102061","5724","141589","5514","0500000US12086","Miami-Dade County, Florida"
"31391","1657","28633","1671","82","125","24370","1448","4181","1035","2758","708","0500000US12087","Monroe County, Florida"
"29674","1302","26282","1441","93","113","22414","1660","3775","1056","3392","884","0500000US12089","Nassau County, Florida"
"76721","1923","68616","2052","217","156","56351","2467","12048","1861","8105","1433","0500000US12091","Okaloosa County, Florida"
"457736","5022","420253","5630","1274","530","379557","6515","39422","3192","37483","3886","0500000US12095","Orange County, Florida"
"98301","3665","80837","4156","502","326","71234","4001","9101","1922","17464","2897","0500000US12097","Osceola County, Florida"
"545780","5704","485764","6476","3474","877","432259","5971","50031","3610","60016","3277","0500000US12099","Palm Beach County, Florida"
"192628","3189","168455","3161","510","237","149893","3279","18052","1773","24173","1990","0500000US12101","Pasco County, Florida"
"400209","6129","343719","6007","1529","555","307152","6056","35038","2882","56490","4316","0500000US12103","Pinellas County, Florida"
"227122","4857","189473","5135","1273","471","139115","4906","49085","3595","37649","3004","0500000US12105","Polk County, Florida"
"28165","1381","18980","1447","364","254","15048","1497","3568","901","9185","1436","0500000US12107","Putnam County, Florida"
"83247","3060","77761","3054","271","204","71104","3334","6386","1311","5486","1148","0500000US12109","St. Johns County, Florida"
"108811","3814","95925","3903","897","574","81946","4157","13082","2148","12886","2081","0500000US12111","St. Lucie County, Florida"
"60861","1910","55556","2079","165","159","49358","2059","6033","1302","5305","1320","0500000US12113","Santa Rosa County, Florida"
"177807","3612","156120","4303","406","238","141780","4474","13934","1710","21687","2447","0500000US12115","Sarasota County, Florida"
"162739","2735","151141","3112","398","239","140701","2870","10042","1696","11598","1703","0500000US12117","Seminole County, Florida"
"51170","3126","45812","2736","312","290","42057","2696","3443","1091","5358","1315","0500000US12119","Sumter County, Florida"
"209657","3139","184755","3287","1102","577","160544","3904","23109","2758","24902","2213","0500000US12127","Volusia County, Florida"
"24100","1060","20461","1209","241","217","17639","1187","2581","816","3639","909","0500000US13013","Barrow County, Georgia"
"37016","1119","32850","1445","320","241","28646","1579","3884","1100","4166","1098","0500000US13015","Bartow County, Georgia"
"59795","1428","47600","2124","307","313","37880","2254","9413","1444","12195","1771","0500000US13021","Bibb County, Georgia"
"26495","1394","23364","1734","296","220","17156","1997","5912","1325","3131","875","0500000US13031","Bulloch County, Georgia"
"41251","1303","36077","1570","156","185","30245","1580","5676","1325","5174","963","0500000US13045","Carroll County, Georgia"
"24900","742","21389","1056","49","77","18727","1269","2613","806","3511","846","0500000US13047","Catoosa County, Georgia"
"108249","2559","96763","3133","267","186","86564","3226","9932","1818","11486","1686","0500000US13051","Chatham County, Georgia"
"82664","1576","77015","1870","0","214","74054","2221","2961","1018","5649","1645","0500000US13057","Cherokee County, Georgia"
"46556","1439","40824","1814","47","79","34165","1712","6612","1344","5732","1133","0500000US13059","Clarke County, Georgia"
"90373","2455","81547","2405","321","261","66543","3003","14683","1862","8826","1434","0500000US13063","Clayton County, Georgia"
"274468","2387","259451","3181","614","368","236749","4443","22088","2905","15017","1933","0500000US13067","Cobb County, Georgia"
"46821","1840","41423","2270","81","136","34833","2564","6509","1786","5398","1501","0500000US13073","Columbia County, Georgia"
"50353","1067","45021","1494","72","121","41469","1508","3480","915","5332","1203","0500000US13077","Coweta County, Georgia"
"276631","3434","254345","3906","726","444","213751","4679","39868","3589","22286","2191","0500000US13089","DeKalb County, Georgia"
"35226","1316","27286","1803","118","161","23237","1817","3931","970","7940","1307","0500000US13095","Dougherty County, Georgia"
"48493","1326","44854","1450","0","214","39671","1606","5183","1096","3639","950","0500000US13097","Douglas County, Georgia"
"39707","900","37065","1192","34","57","34687","1341","2344","1032","2642","753","0500000US13113","Fayette County, Georgia"
"34931","1462","26679","1569","342","345","23987","1517","2350","593","8252","1286","0500000US13115","Floyd County, Georgia"
"70033","1252","67400","1420","72","87","64011","1535","3317","877","2633","607","0500000US13117","Forsyth County, Georgia"
"392794","4407","357459","4623","639","285","299399","4817","57421","4212","35335","3289","0500000US13121","Fulton County, Georgia"
"34518","1265","28885","1592","66","113","24196","1682","4623","1184","5633","1216","0500000US13127","Glynn County, Georgia"
"284631","2842","269311","3366","1144","674","239864","4270","28303","3504","15320","2017","0500000US13135","Gwinnett County, Georgia"
"63989","1346","55594","1702","506","352","47338","1935","7750","1436","8395","1448","0500000US13139","Hall County, Georgia"
"71681","2077","67636","2352","199","191","63002","2440","4435","1454","4045","1144","0500000US13151","Henry County, Georgia"
"56042","1345","48941","1901","32","58","42965","2092","5944","1476","7101","1617","0500000US13153","Houston County, Georgia"
"22282","1105","19919","1122","51","86","17560","1201","2308","617","2363","617","0500000US13179","Liberty County, Georgia"
"37760","1668","32458","1731","172","145","23885","1830","8401","1676","5302","1019","0500000US13185","Lowndes County, Georgia"
"73961","1704","61277","1960","76","93","50268","2082","10933","1560","12684","1345","0500000US13215","Muscogee County, Georgia"
"35397","1129","32186","1401","69","99","28605","1664","3512","1079","3211","991","0500000US13217","Newton County, Georgia"
"50671","1399","46994","1627","68","81","40830","2107","6096","1510","3677","1101","0500000US13223","Paulding County, Georgia"
"71156","2423","59037","2803","129","138","46444","2574","12464","1750","12119","1637","0500000US13245","Richmond County, Georgia"
"31231","1007","29351","1075","121","124","24304","1507","4926","1143","1880","592","0500000US13247","Rockdale County, Georgia"
"25092","995","20236","1268","112","168","16516","1563","3608","988","4856","1057","0500000US13285","Troup County, Georgia"
"24966","1202","21239","1391","73","134","17706","1359","3460","868","3727","942","0500000US13295","Walker County, Georgia"
"30369","1015","27779","1201","187","196","23735","1441","3857","985","2590","661","0500000US13297","Walton County, Georgia"
"34544","1359","28775","1593","331","298","25744","1620","2700","787","5769","1341","0500000US13313","Whitfield County, Georgia"
"64201","2195","54167","2474","856","484","48832","2417","4479","836","10034","1296","0500000US15001","Hawaii County, Hawaii"
"307703","3156","277321","3650","807","388","255186","4418","21328","2177","30382","2166","0500000US15003","Honolulu County, Hawaii"
"21862","1023","19275","1124","89","99","17774","1136","1412","497","2587","727","0500000US15007","Kauai County, Hawaii"
"52080","2105","46378","2150","232","167","42490","2215","3656","800","5702","898","0500000US15009","Maui County, Hawaii"
"163585","1808","150742","3475","772","524","132244","4199","17726","2996","12843","2518","0500000US16001","Ada County, Idaho"
"30174","842","27288","882","177","155","23875","1048","3236","743","2886","557","0500000US16005","Bannock County, Idaho"
"36702","1167","33929","1329","284","282","30480","1481","3165","838","2773","690","0500000US16019","Bonneville County, Idaho"
"68220","1393","58404","1872","738","472","44563","1825","13103","1699","9816","1595","0500000US16027","Canyon County, Idaho"
"58675","1631","52780","2072","431","296","45712","2052","6637","1466","5895","1300","0500000US16055","Kootenai County, Idaho"
"30177","846","26420","1328","246","245","22903","1427","3271","705","3757","1017","0500000US16083","Twin Falls County, Idaho"
"26743","804","20867","1049","294","199","18093","949","2480","653","5876","1087","0500000US17001","Adams County, Illinois"
"79673","2240","73209","2235","440","357","62239","2162","10530","1484","6464","1185","0500000US17019","Champaign County, Illinois"
"1954712","8436","1664403","10273","9047","1287","1452180","11455","203176","7278","290309","6757","0500000US17031","Cook County, Illinois"
"36946","1220","33387","1393","148","152","30715","1622","2524","638","3559","805","0500000US17037","DeKalb County, Illinois"
"338852","2553","309586","3342","1550","409","290460","3269","17576","1724","29266","2510","0500000US17043","DuPage County, Illinois"
"175512","2200","160502","3440","299","224","148792","3616","11411","1735","15010","2216","0500000US17089","Kane County, Illinois"
"38755","1242","32708","1476","222","145","27768","1539","4718","999","6047","1036","0500000US17091","Kankakee County, Illinois"
"38557","1302","37234","1497","0","182","36149","1621","1085","652","1323","748","0500000US17093","Kendall County, Illinois"
"242179","2739","224955","2957","1226","443","209437","3309","14292","2199","17224","1695","0500000US17097","Lake County, Illinois"
"44951","1162","37429","1334","246","188","33809","1611","3374","723","7522","941","0500000US17099","LaSalle County, Illinois"
"111124","1567","103664","1820","828","387","97128","1959","5708","1241","7460","1260","0500000US17111","McHenry County, Illinois"
"66340","1333","61236","1684","1258","644","51875","1943","8103","1530","5104","901","0500000US17113","McLean County, Illinois"
"44429","1372","36461","1566","214","144","31286","1626","4961","890","7968","1074","0500000US17115","Macon County, Illinois"
"106573","2769","91633","3053","478","308","83678","2925","7477","1160","14940","1544","0500000US17119","Madison County, Illinois"
"75317","1454","62202","2110","434","238","53197","2096","8571","1297","13115","1327","0500000US17143","Peoria County, Illinois"
"60000","1483","49820","1632","271","212","43118","1542","6431","1136","10180","1227","0500000US17161","Rock Island County, Illinois"
"101743","1957","85823","2455","506","304","70720","2692","14597","2162","15920","1753","0500000US17163","St. Clair County, Illinois"
"83023","1404","71758","1878","260","183","64231","1955","7267","1121","11265","1380","0500000US17167","Sangamon County, Illinois"
"53902","1286","46116","1739","193","124","40740","1757","5183","934","7786","1277","0500000US17179","Tazewell County, Illinois"
"30927","1106","24397","1155","161","123","21627","1183","2609","636","6530","970","0500000US17183","Vermilion County, Illinois"
"224646","2136","205237","2428","910","329","190062","2788","14265","1596","19409","2040","0500000US17197","Will County, Illinois"
"25680","1324","20504","1311","236","184","17667","1299","2601","556","5176","903","0500000US17199","Williamson County, Illinois"
"113695","1812","97365","2295","756","400","85636","2544","10973","1508","16330","1549","0500000US17201","Winnebago County, Illinois"
"142476","1969","124478","2397","709","326","107916","2383","15853","1646","17998","1779","0500000US18003","Allen County, Indiana"
"31131","983","27121","1440","135","154","23352","1394","3634","889","4010","988","0500000US18005","Bartholomew County, Indiana"
"44263","1454","37249","1757","133","130","32813","1724","4303","918","7014","1002","0500000US18019","Clark County, Indiana"
"45278","1357","38783","1577","123","160","33318","1715","5342","1088","6495","1214","0500000US18035","Delaware County, Indiana"
"68498","1832","55457","1934","1099","495","46962","2005","7396","1218","13041","1552","0500000US18039","Elkhart County, Indiana"
"29246","861","24711","1198","165","160","21154","1277","3392","924","4535","928","0500000US18043","Floyd County, Indiana"
"25137","1413","21287","1395","300","248","16882","1303","4105","981","3850","770","0500000US18053","Grant County, Indiana"
"113267","1800","108477","2082","586","427","103846","2331","4045","1127","4790","1262","0500000US18057","Hamilton County, Indiana"
"27593","966","25712","1339","197","303","23764","1564","1751","695","1881","716","0500000US18059","Hancock County, Indiana"
"56088","1206","52024","1440","121","152","47397","1718","4506","1236","4064","1003","0500000US18063","Hendricks County, Indiana"
"34714","1199","28019","1395","76","91","24189","1571","3754","876","6695","1143","0500000US18067","Howard County, Indiana"
"54458","1506","48469","1939","417","263","42711","2153","5341","1355","5989","1160","0500000US18081","Johnson County, Indiana"
"29867","1382","25769","1188","406","222","21225","1396","4138","826","4098","765","0500000US18085","Kosciusko County, Indiana"
"186564","2143","155530","2728","1157","451","134783","3056","19590","2226","31034","2383","0500000US18089","Lake County, Indiana"
"43169","1241","36541","1564","194","179","31336","1497","5011","1033","6628","1146","0500000US18091","LaPorte County, Indiana"
"51421","1413","43796","1534","254","153","38736","1697","4806","793","7625","1062","0500000US18095","Madison County, Indiana"
"365296","3665","299089","4575","1097","442","258176","5346","39816","2615","66207","3704","0500000US18097","Marion County, Indiana"
"54598","1849","50006","1905","145","127","43057","2113","6804","1374","4592","957","0500000US18105","Monroe County, Indiana"
"25033","1110","21663","1146","340","226","17525","1283","3798","1060","3370","740","0500000US18109","Morgan County, Indiana"
"62424","1169","55779","1885","918","450","49241","1991","5620","1322","6645","1363","0500000US18127","Porter County, Indiana"
"98835","2398","82961","2650","546","308","71206","2645","11209","1513","15874","1388","0500000US18141","St. Joseph County, Indiana"
"69857","1818","64864","2063","234","190","53832","2175","10798","1627","4993","1085","0500000US18157","Tippecanoe County, Indiana"
"73991","1686","63628","1921","410","280","53717","2235","9501","1406","10363","1254","0500000US18163","Vanderburgh County, Indiana"
"41981","1638","34736","1806","147","149","28727","1706","5862","1028","7245","1117","0500000US18167","Vigo County, Indiana"
"24238","1497","19797","1453","318","229","16184","1290","3295","790","4441","1085","0500000US18177","Wayne County, Indiana"
"52253","1192","44964","1405","669","373","39212","1572","5083","876","7289","1015","0500000US19013","Black Hawk County, Iowa"
"29188","753","26900","924","202","182","24558","1104","2140","645","2288","554","0500000US19049","Dallas County, Iowa"
"37784","981","32642","1151","369","269","28360","1250","3913","809","5142","949","0500000US19061","Dubuque County, Iowa"
"55711","1448","51419","1734","562","329","45801","2049","5056","1259","4292","1194","0500000US19103","Johnson County, Iowa"
"89164","1774","77078","2892","361","220","66886","2619","9831","1756","12086","1923","0500000US19113","Linn County, Iowa"
"182948","2350","165473","2884","1640","560","144068","3419","19765","2436","17475","2088","0500000US19153","Polk County, Iowa"
"37126","813","30314","1141","237","115","26046","1109","4031","803","6812","952","0500000US19155","Pottawattamie County, Iowa"
"68835","1295","58057","1934","569","270","53266","1969","4222","888","10778","1429","0500000US19163","Scott County, Iowa"
"37264","1098","35395","1284","480","266","32342","1504","2573","642","1869","560","0500000US19169","Story County, Iowa"
"38023","978","31051","1259","364","234","26357","1329","4330","964","6972","1000","0500000US19193","Woodbury County, Iowa"
