"B28003_001E","B28003_001M","B28003_002E","B28003_002M","B28003_003E","B28003_003M","B28003_004E","B28003_004M","B28003_005E","B28003_005M","B28003_006E","B28003_006M","GEO_ID","NAME"
"332","81","272","77","4","6","250","78","18","16","60","31","0500000US16033","Clark County, Idaho"
"3547","181","3059","186","31","21","2711","188","317","81","488","73","0500000US16035","Clearwater County, Idaho"
"1889","175","1698","179","25","30","1533","201","140","82","191","104","0500000US16037","Custer County, Idaho"
"10885","277","10026","330","43","36","9170","331","813","183","859","191","0500000US16039","Elmore County, Idaho"
"4432","154","4140","187","59","78","3944","187","137","72","292","112","0500000US16041","Franklin County, Idaho"
"4464","216","4046","226","82","63","3755","228","209","77","418","99","0500000US16043","Fremont County, Idaho"
"6822","253","6190","296","110","59","5575","320","505","161","632","149","0500000US16045","Gem County, Idaho"
"5615","159","4968","191","38","37","4234","237","696","203","647","173","0500000US16047","Gooding County, Idaho"
"6462","245","5568","266","68","55","4865","254","635","121","894","135","0500000US16049","Idaho County, Idaho"
"8825","240","8424","264","53","30","8040","298","331","105","401","95","0500000US16051","Jefferson County, Idaho"
"8004","174","7278","244","49","41","6412","259","817","185","726","174","0500000US16053","Jerome County, Idaho"
"64475","668","60378","918","184","78","56199","914","3995","456","4097","590","0500000US16055","Kootenai County, Idaho"
"15737","314","14992","368","38","30","13674","437","1280","249","745","173","0500000US16057","Latah County, Idaho"
"3717","194","3266","250","4","7","3005","263","257","128","451","156","0500000US16059","Lemhi County, Idaho"
"1649","42","1332","74","14","9","1124","76","194","35","317","58","0500000US16061","Lewis County, Idaho"
"1804","71","1564","107","17","16","1338","118","209","74","240","92","0500000US16063","Lincoln County, Idaho"
"11858","409","11628","416","7","11","8950","439","2671","339","230","81","0500000US16065","Madison County, Idaho"
"7456","217","6708","264","27","26","6075","314","606","181","748","184","0500000US16067","Minidoka County, Idaho"
"16548","313","15005","387","131","73","13527","435","1347","224","1543","251","0500000US16069","Nez Perce County, Idaho"
"1715","85","1603","102","5","8","1514","107","84","37","112","54","0500000US16071","Oneida County, Idaho"
"4429","125","3880","178","89","55","3331","198","460","148","549","151","0500000US16073","Owyhee County, Idaho"
"9086","201","8224","248","50","33","7431","330","743","238","862","214","0500000US16075","Payette County, Idaho"
"2693","160","2501","164","2","4","2297","145","202","92","192","70","0500000US16077","Power County, Idaho"
"5436","205","4772","214","21","19","4142","236","609","141","664","124","0500000US16079","Shoshone County, Idaho"
"4290","255","4107","254","0","19","3802","262","305","137","183","121","0500000US16081","Teton County, Idaho"
"31758","456","29460","544","82","70","27117","640","2261","367","2298","407","0500000US16083","Twin Falls County, Idaho"
"3920","405","3794","407","39","53","3402","419","353","158","126","58","0500000US16085","Valley County, Idaho"
"4263","137","3746","196","8","7","3292","203","446","152","517","139","0500000US16087","Washington County, Idaho"
"27199","396","23517","548","84","55","21694","541","1739","297","3682","414","0500000US17001","Adams County, Illinois"
"2252","182","1623","185","13","16","1333","157","277","80","629","98","0500000US17003","Alexander County, Illinois"
"6359","286","5486","286","25","29","4900","286","561","148","873","173","0500000US17005","Bond County, Illinois"
"18799","323","17419","417","35","40","16417","579","967","326","1380","333","0500000US17007","Boone County, Illinois"
"2090","181","1714","189","0","17","1594","179","120","66","376","76","0500000US17009","Brown County, Illinois"
"13801","253","12257","276","36","25","11176","284","1045","155","1544","172","0500000US17011","Bureau County, Illinois"
"1661","91","1358","102","7","7","1200","99","151","51","303","70","0500000US17013","Calhoun County, Illinois"
"6511","276","5730","286","31","17","5331","285","368","90","781","142","0500000US17015","Carroll County, Illinois"
"5068","159","4349","193","14","9","3993","199","342","99","719","124","0500000US17017","Cass County, Illinois"
"83059","997","77888","1126","205","97","69023","1210","8660","725","5171","612","0500000US17019","Champaign County, Illinois"
"13977","285","12269","390","117","73","10920","422","1232","263","1708","294","0500000US17021","Christian County, Illinois"
"6726","229","6059","253","14","19","5282","264","763","219","667","115","0500000US17023","Clark County, Illinois"
"5607","231","4969","265","0","19","4505","284","464","134","638","118","0500000US17025","Clay County, Illinois"
"14596","243","12701","342","91","55","11822","329","788","188","1895","268","0500000US17027","Clinton County, Illinois"
"20972","393","18960","447","56","44","16950","472","1954","328","2012","276","0500000US17029","Coles County, Illinois"
"1991474","3683","1819566","4763","4199","512","1670861","5571","144506","2876","171908","2805","0500000US17031","Cook County, Illinois"
"7704","336","6675","356","40","28","6256","341","379","93","1029","173","0500000US17033","Crawford County, Illinois"
"4229","119","3605","162","16","19","3337","165","252","72","624","113","0500000US17035","Cumberland County, Illinois"
"38616","469","36458","584","54","38","34260","705","2144","393","2158","317","0500000US17037","DeKalb County, Illinois"
"6732","175","5946","235","4","5","5488","234","454","118","786","161","0500000US17039","De Witt County, Illinois"
"7600","174","6296","224","26","18","5768","233","502","122","1304","160","0500000US17041","Douglas County, Illinois"
"344314","1211","326390","1405","511","121","314919","1433","10960","780","17924","950","0500000US17043","DuPage County, Illinois"
"7851","198","6847","225","18","17","6198","274","631","177","1004","160","0500000US17045","Edgar County, Illinois"
"2756","96","2373","111","32","18","2171","107","170","59","383","74","0500000US17047","Edwards County, Illinois"
"13856","210","12467","254","86","46","11529","377","852","271","1389","172","0500000US17049","Effingham County, Illinois"
"7918","243","6493","283","41","25","5981","293","471","120","1425","189","0500000US17051","Fayette County, Illinois"
"5824","138","5165","161","45","22","4774","194","346","89","659","123","0500000US17053","Ford County, Illinois"
"16207","260","13959","306","101","50","12161","349","1697","271","2248","220","0500000US17055","Franklin County, Illinois"
"14072","312","11978","363","70","34","11110","391","798","130","2094","245","0500000US17057","Fulton County, Illinois"
"2274","104","1800","138","10","14","1553","151","237","81","474","94","0500000US17059","Gallatin County, Illinois"
"4984","164","4252","167","70","40","3808","175","374","77","732","109","0500000US17061","Greene County, Illinois"
"20071","294","18791","382","24","24","17537","420","1230","276","1280","243","0500000US17063","Grundy County, Illinois"
"3366","201","2736","256","15","15","2379","225","342","103","630","157","0500000US17065","Hamilton County, Illinois"
"7542","199","6297","227","81","42","5755","241","461","87","1245","156","0500000US17067","Hancock County, Illinois"
"1515","151","1291","146","2","5","1130","142","159","85","224","69","0500000US17069","Hardin County, Illinois"
"3028","104","2616","114","3","4","2385","119","228","74","412","80","0500000US17071","Henderson County, Illinois"
"19996","336","17441","431","92","47","15667","417","1682","255","2555","328","0500000US17073","Henry County, Illinois"
"11845","234","10367","270","42","22","9568","284","757","127","1478","170","0500000US17075","Iroquois County, Illinois"
"24208","512","22014","574","134","70","19607","569","2273","259","2194","304","0500000US17077","Jackson County, Illinois"
"3791","130","3295","162","11","14","3063","171","221","84","496","98","0500000US17079","Jasper County, Illinois"
"14792","330","13136","354","42","21","12134","373","960","163","1656","209","0500000US17081","Jefferson County, Illinois"
"8158","283","6951","306","46","41","6299","306","606","175","1207","203","0500000US17083","Jersey County, Illinois"
"10069","237","9052","258","18","17","8341","290","693","149","1017","148","0500000US17085","Jo Daviess County, Illinois"
"4174","206","3327","211","22","14","3048","224","257","71","847","135","0500000US17087","Johnson County, Illinois"
"181845","967","172086","1099","460","141","161187","1271","10439","890","9759","758","0500000US17089","Kane County, Illinois"
"40297","604","35992","632","30","25","32167","611","3795","445","4305","375","0500000US17091","Kankakee County, Illinois"
"41398","354","40038","503","43","40","37917","744","2078","506","1360","392","0500000US17093","Kendall County, Illinois"
"20428","399","17082","495","138","58","15168","471","1776","305","3346","394","0500000US17095","Knox County, Illinois"
"248684","1072","236389","1358","462","117","226259","1561","9668","747","12295","749","0500000US17097","Lake County, Illinois"
"45089","525","40247","523","182","109","37566","523","2499","344","4842","416","0500000US17099","LaSalle County, Illinois"
"6166","330","5567","307","11","12","4910","337","646","159","599","115","0500000US17101","Lawrence County, Illinois"
"13634","297","12015","339","22","15","10844","393","1149","261","1619","205","0500000US17103","Lee County, Illinois"
"14366","284","12754","330","45","19","11447","374","1262","261","1612","215","0500000US17105","Livingston County, Illinois"
"10958","247","9801","237","50","35","8627","249","1124","183","1157","172","0500000US17107","Logan County, Illinois"
"11573","398","9951","426","11","9","8659","476","1281","297","1622","221","0500000US17109","McDonough County, Illinois"
"113269","608","108695","744","334","113","105716","768","2645","378","4574","470","0500000US17111","McHenry County, Illinois"
"66225","689","62361","771","181","71","55817","821","6363","562","3864","407","0500000US17113","McLean County, Illinois"
"43810","558","38581","664","95","49","35114","746","3372","402","5229","521","0500000US17115","Macon County, Illinois"
"18577","337","16243","443","140","66","14710","509","1393","208","2334","322","0500000US17117","Macoupin County, Illinois"
"108429","965","99384","994","334","105","92329","1040","6721","586","9045","658","0500000US17119","Madison County, Illinois"
"16126","256","14394","284","56","31","13009","306","1329","204","1732","180","0500000US17121","Marion County, Illinois"
"4922","167","4279","178","25","16","3974","198","280","62","643","93","0500000US17123","Marshall County, Illinois"
"5917","178","5138","206","29","28","4754","193","355","78","779","113","0500000US17125","Mason County, Illinois"
"5619","280","4520","292","32","25","4080","286","408","131","1099","212","0500000US17127","Massac County, Illinois"
"5211","126","4766","129","23","16","4375","143","368","105","445","81","0500000US17129","Menard County, Illinois"
"6477","178","5669","195","31","17","5364","208","274","64","808","150","0500000US17131","Mercer County, Illinois"
"13576","216","12512","271","76","40","11742","327","694","172","1064","198","0500000US17133","Monroe County, Illinois"
"11619","549","9820","505","67","37","8827","456","926","201","1799","254","0500000US17135","Montgomery County, Illinois"
"13560","303","11673","359","77","40","10269","362","1327","231","1887","272","0500000US17137","Morgan County, Illinois"
"6043","153","5148","204","13","11","4637","214","498","138","895","160","0500000US17139","Moultrie County, Illinois"
"20967","319","18666","432","98","60","17221","434","1347","257","2301","340","0500000US17141","Ogle County, Illinois"
"73519","780","65864","910","349","128","59653","940","5862","603","7655","521","0500000US17143","Peoria County, Illinois"
"8504","214","7429","299","37","30","6720","305","672","184","1075","213","0500000US17145","Perry County, Illinois"
"6755","174","6218","203","13","9","5613","225","592","164","537","119","0500000US17147","Piatt County, Illinois"
"6258","178","5258","194","36","17","4601","209","621","123","1000","138","0500000US17149","Pike County, Illinois"
"1618","140","1166","135","23","22","975","133","168","77","452","110","0500000US17151","Pope County, Illinois"
"2050","140","1237","159","14","16","1086","147","137","57","813","132","0500000US17153","Pulaski County, Illinois"
"2435","153","2179","156","2","3","2009","155","168","54","256","52","0500000US17155","Putnam County, Illinois"
"12047","278","10453","306","144","69","9452","327","857","142","1594","177","0500000US17157","Randolph County, Illinois"
"6527","204","5833","251","131","108","5290","277","412","133","694","130","0500000US17159","Richland County, Illinois"
"60607","546","55140","683","147","64","51426","739","3567","436","5467","442","0500000US17161","Rock Island County, Illinois"
"104631","1085","93572","1235","475","152","82689","1381","10408","972","11059","723","0500000US17163","St. Clair County, Illinois"
"10140","292","8348","314","73","56","7270","300","1005","212","1792","258","0500000US17165","Saline County, Illinois"
"84093","709","76148","760","184","69","67836","985","8128","654","7945","595","0500000US17167","Sangamon County, Illinois"
"2730","203","2436","195","0","17","2283","191","153","67","294","82","0500000US17169","Schuyler County, Illinois"
"1973","86","1726","84","0","12","1587","84","139","34","247","53","0500000US17171","Scott County, Illinois"
"9158","254","7901","298","46","27","6995","279","860","186","1257","193","0500000US17173","Shelby County, Illinois"
"2304","105","2018","117","7","6","1857","125","154","45","286","59","0500000US17175","Stark County, Illinois"
"19741","350","17201","439","121","63","15962","441","1118","196","2540","214","0500000US17177","Stephenson County, Illinois"
"53997","596","48831","674","143","68","45469","725","3219","332","5166","480","0500000US17179","Tazewell County, Illinois"
"6813","247","5366","318","76","75","4566","316","724","162","1447","181","0500000US17181","Union County, Illinois"
"31013","465","26459","535","138","67","24144","568","2177","284","4554","409","0500000US17183","Vermilion County, Illinois"
"4780","206","4217","213","63","43","3653","223","501","151","563","106","0500000US17185","Wabash County, Illinois"
"6789","226","6141","248","48","33","5661","258","432","112","648","164","0500000US17187","Warren County, Illinois"
"6020","131","5356","157","128","71","4808","169","420","109","664","94","0500000US17189","Washington County, Illinois"
"7114","165","5758","222","27","18","5068","235","663","125","1356","194","0500000US17191","Wayne County, Illinois"
"6040","218","5267","234","46","34","4674","252","547","141","773","144","0500000US17193","White County, Illinois"
"23225","313","20503","414","109","42","18786","431","1608","253","2722","329","0500000US17195","Whiteside County, Illinois"
"232395","876","220554","1066","439","185","209727","1345","10388","947","11841","713","0500000US17197","Will County, Illinois"
"27937","399","23931","515","114","64","22021","538","1796","324","4006","383","0500000US17199","Williamson County, Illinois"
"115768","760","104915","938","279","88","96825","1179","7811","693","10853","767","0500000US17201","Winnebago County, Illinois"
"14652","237","13509","294","69","39","12572","328","868","170","1143","179","0500000US17203","Woodford County, Illinois"
"12512","261","9917","457","172","117","8992","472","753","184","2595","393","0500000US18001","Adams County, Indiana"
"147043","838","135586","1060","380","151","126594","1173","8612","648","11457","748","0500000US18003","Allen County, Indiana"
"31772","473","28712","501","109","71","26721","586","1882","395","3060","368","0500000US18005","Bartholomew County, Indiana"
"3435","119","3123","116","24","20","2820","121","279","76","312","68","0500000US18007","Benton County, Indiana"
"5105","192","4451","212","28","24","3870","241","553","158","654","124","0500000US18009","Blackford County, Indiana"
"25822","464","24501","475","48","40","23078","546","1375","269","1321","246","0500000US18011","Boone County, Indiana"
"6372","291","5842","275","20","18","5250","296","572","168","530","160","0500000US18013","Brown County, Indiana"
"8123","222","7185","266","56","33","6267","296","862","162","938","183","0500000US18015","Carroll County, Indiana"
"14950","269","13279","336","14","14","11432","410","1833","294","1671","249","0500000US18017","Cass County, Indiana"
"45024","646","40997","737","99","49","35617","873","5281","563","4027","438","0500000US18019","Clark County, Indiana"
"10454","312","9417","351","22","27","8430","351","965","195","1037","227","0500000US18021","Clay County, Indiana"
"12144","237","10944","325","57","46","9379","290","1508","236","1200","216","0500000US18023","Clinton County, Indiana"
"4117","177","3369","173","25","21","2584","228","760","189","748","133","0500000US18025","Crawford County, Indiana"
"11354","226","9093","297","33","24","8298","346","762","172","2261","261","0500000US18027","Daviess County, Indiana"
"19279","288","17585","390","345","141","16183","438","1057","259","1694","260","0500000US18029","Dearborn County, Indiana"
"10241","256","9260","308","0","23","8345","362","915","216","981","167","0500000US18031","Decatur County, Indiana"
"16904","245","15041","366","106","54","13433","406","1502","227","1863","280","0500000US18033","DeKalb County, Indiana"
"46632","657","42136","782","178","84","37771","852","4187","491","4496","510","0500000US18035","Delaware County, Indiana"
"16691","351","14880","418","127","78","13896","490","857","220","1811","232","0500000US18037","Dubois County, Indiana"
"72362","763","64318","916","326","138","59648","930","4344","535","8044","655","0500000US18039","Elkhart County, Indiana"
"9686","263","8548","324","11","17","7463","371","1074","208","1138","223","0500000US18041","Fayette County, Indiana"
"29264","430","26377","569","61","38","23387","560","2929","433","2887","406","0500000US18043","Floyd County, Indiana"
"6982","204","6243","202","4","5","5780","228","459","87","739","105","0500000US18045","Fountain County, Indiana"
"8867","226","7604","295","34","24","6755","366","815","238","1263","238","0500000US18047","Franklin County, Indiana"
"7840","276","6894","293","29","32","6283","314","582","135","946","191","0500000US18049","Fulton County, Indiana"
"13551","297","12116","344","63","39","11276","358","777","129","1435","190","0500000US18051","Gibson County, Indiana"
"26896","533","23799","590","145","83","20578","564","3076","413","3097","298","0500000US18053","Grant County, Indiana"
"12988","271","11278","346","89","44","9637","364","1552","233","1710","254","0500000US18055","Greene County, Indiana"
"123066","846","120055","888","142","84","116811","981","3102","556","3011","377","0500000US18057","Hamilton County, Indiana"
"29627","263","27728","426","117","78","25830","546","1781","410","1899","367","0500000US18059","Hancock County, Indiana"
"14534","437","12779","455","68","52","10756","494","1955","351","1755","309","0500000US18061","Harrison County, Indiana"
"60307","501","58164","600","166","86","54570","802","3428","512","2143","366","0500000US18063","Hendricks County, Indiana"
"18387","392","16111","442","105","64","14123","448","1883","228","2276","276","0500000US18065","Henry County, Indiana"
"34632","475","31422","581","120","66","28321","651","2981","465","3210","422","0500000US18067","Howard County, Indiana"
"14790","245","13049","298","77","43","11588","366","1384","275","1741","280","0500000US18069","Huntington County, Indiana"
"16923","362","14509","490","52","37","12906","500","1551","308","2414","311","0500000US18071","Jackson County, Indiana"
"12676","265","11499","302","93","69","10562","332","844","204","1177","240","0500000US18073","Jasper County, Indiana"
"8293","224","6898","260","84","48","5733","283","1081","230","1395","192","0500000US18075","Jay County, Indiana"
"12833","414","11075","509","29","24","9809","551","1237","267","1758","282","0500000US18077","Jefferson County, Indiana"
"10776","292","9598","383","40","39","8717","417","841","167","1178","261","0500000US18079","Jennings County, Indiana"
"57872","595","54244","834","107","63","50854","958","3283","525","3628","594","0500000US18081","Johnson County, Indiana"
"15186","298","13340","377","66","41","12360","391","914","202","1846","276","0500000US18083","Knox County, Indiana"
"31462","486","28581","544","90","44","25947","580","2544","351","2881","376","0500000US18085","Kosciusko County, Indiana"
"12547","334","8657","406","86","56","7734","429","837","216","3890","401","0500000US18087","LaGrange County, Indiana"
"188646","1079","168369","1433","556","160","153517","1885","14296","1240","20277","1135","0500000US18089","Lake County, Indiana"
"42725","607","38857","627","114","57","34994","665","3749","509","3868","389","0500000US18091","LaPorte County, Indiana"
"18968","344","16238","497","41","50","14677","488","1520","331","2730","403","0500000US18093","Lawrence County, Indiana"
"51276","632","45544","761","262","166","41122","846","4160","507","5732","497","0500000US18095","Madison County, Indiana"
"377695","1868","338169","2410","487","178","310920","2738","26762","1440","39526","1663","0500000US18097","Marion County, Indiana"
"17430","335","14449","444","172","84","12595","416","1682","256","2981","369","0500000US18099","Marshall County, Indiana"
"4095","159","3441","193","73","50","3043","193","325","133","654","144","0500000US18101","Martin County, Indiana"
"13531","302","12006","331","29","25","10607","324","1370","254","1525","204","0500000US18103","Miami County, Indiana"
"56399","682","53373","825","116","83","49004","967","4253","695","3026","460","0500000US18105","Monroe County, Indiana"
"15618","222","14043","295","40","28","13197","296","806","155","1575","238","0500000US18107","Montgomery County, Indiana"
"26460","364","24398","376","105","54","22754","463","1539","303","2062","279","0500000US18109","Morgan County, Indiana"
"5599","157","5125","192","37","32","4767","195","321","111","474","130","0500000US18111","Newton County, Indiana"
"18133","345","15792","448","169","77","14589","464","1034","200","2341","363","0500000US18113","Noble County, Indiana"
"2623","91","2207","113","36","37","1986","125","185","67","416","92","0500000US18115","Ohio County, Indiana"
"7988","195","6760","237","81","38","6004","243","675","159","1228","155","0500000US18117","Orange County, Indiana"
"8830","222","7682","269","27","25","6915","276","740","164","1148","193","0500000US18119","Owen County, Indiana"
"6005","303","4697","279","1","2","4248","275","448","120","1308","251","0500000US18121","Parke County, Indiana"
"7713","224","6668","282","55","39","5894","310","719","190","1045","186","0500000US18123","Perry County, Indiana"
"5294","149","4447","193","81","63","3689","207","677","141","847","151","0500000US18125","Pike County, Indiana"
"65153","584","60765","803","258","110","55888","961","4619","576","4388","558","0500000US18127","Porter County, Indiana"
"10361","238","9600","289","34","34","8735","339","831","202","761","164","0500000US18129","Posey County, Indiana"
"5113","171","4485","250","20","21","4101","241","364","104","628","157","0500000US18131","Pulaski County, Indiana"
"13651","248","12354","321","94","57","11246","359","1014","214","1297","261","0500000US18133","Putnam County, Indiana"
"10358","226","9170","309","75","47","7922","303","1173","179","1188","195","0500000US18135","Randolph County, Indiana"
"11243","249","9935","306","68","44","8782","312","1085","179","1308","229","0500000US18137","Ripley County, Indiana"
"6648","192","5903","211","22","23","4849","283","1032","206","745","152","0500000US18139","Rush County, Indiana"
"104380","860","92912","1051","406","116","83667","1132","8839","598","11468","744","0500000US18141","St. Joseph County, Indiana"
"9228","274","7671","342","33","34","6512","422","1126","234","1557","313","0500000US18143","Scott County, Indiana"
"17902","293","15798","436","65","38","14203","483","1530","253","2104","411","0500000US18145","Shelby County, Indiana"
"8321","180","7005","228","60","39","6130","248","815","170","1316","179","0500000US18147","Spencer County, Indiana"
"8490","330","7124","298","73","46","6262","278","789","146","1366","216","0500000US18149","Starke County, Indiana"
"14449","371","13007","385","78","44","11652","401","1277","232","1442","208","0500000US18151","Steuben County, Indiana"
"7806","252","6740","308","52","36","5758","303","930","222","1066","205","0500000US18153","Sullivan County, Indiana"
"4430","184","3492","197","44","41","3013","213","435","129","938","172","0500000US18155","Switzerland County, Indiana"
"71686","1015","67968","1109","121","74","61302","1304","6545","799","3718","414","0500000US18157","Tippecanoe County, Indiana"
"6360","203","5792","210","38","28","5137","242","617","157","568","152","0500000US18159","Tipton County, Indiana"
"2848","110","2522","128","26","24","2080","168","416","109","326","72","0500000US18161","Union County, Indiana"
"76094","730","69040","772","41","35","63797","958","5202","498","7054","482","0500000US18163","Vanderburgh County, Indiana"
"6557","222","5998","210","1","3","5396","240","601","145","559","108","0500000US18165","Vermillion County, Indiana"
"42657","606","38588","773","158","89","35222","845","3208","534","4069","441","0500000US18167","Vigo County, Indiana"
"12705","350","11557","337","119","79","10028","389","1410","224","1148","220","0500000US18169","Wabash County, Indiana"
"3383","126","3119","125","14","14","2905","135","200","59","264","66","0500000US18171","Warren County, Indiana"
"24607","419","23327","480","71","58","21623","511","1633","284","1280","273","0500000US18173","Warrick County, Indiana"
"10820","269","9071","350","24","34","7949","396","1098","228","1749","243","0500000US18175","Washington County, Indiana"
"27435","429","24186","652","117","53","21079","697","2990","374","3249","364","0500000US18177","Wayne County, Indiana"
"11122","219","9856","305","66","37","8752","376","1038","232","1266","241","0500000US18179","Wells County, Indiana"
"9792","305","8712","321","71","37","7926","342","715","134","1080","198","0500000US18181","White County, Indiana"
"13822","313","12785","311","149","90","11596","298","1040","221","1037","194","0500000US18183","Whitley County, Indiana"
"3217","121","2763","134","37","22","2449","149","277","77","454","100","0500000US19001","Adair County, Iowa"
"1627","93","1419","91","12","13","1275","95","132","36","208","45","0500000US19003","Adams County, Iowa"
"5947","207","4829","252","45","39","4272","240","512","128","1118","171","0500000US19005","Allamakee County, Iowa"
"5196","214","4477","209","36","19","3889","210","552","127","719","121","0500000US19007","Appanoose County, Iowa"
"2691","99","2277","104","8","8","2086","108","183","69","414","81","0500000US19009","Audubon County, Iowa"
"10306","218","9340","246","90","42","8451","284","799","186","966","161","0500000US19011","Benton County, Iowa"
"53321","508","48257","662","110","43","43792","720","4355","435","5064","499","0500000US19013","Black Hawk County, Iowa"
"10801","272","9927","289","55","35","8942","301","930","179","874","167","0500000US19015","Boone County, Iowa"
"9680","195","8854","234","76","36","8308","229","470","87","826","128","0500000US19017","Bremer County, Iowa"
"8027","214","7107","230","58","34","6459","237","590","135","920","132","0500000US19019","Buchanan County, Iowa"
"7584","147","7025","163","28","17","6486","205","511","159","559","99","0500000US19021","Buena Vista County, Iowa"
"6153","126","5140","142","38","20","4700","143","402","84","1013","111","0500000US19023","Butler County, Iowa"
"4103","189","3635","187","27","12","3388","178","220","52","468","81","0500000US19025","Calhoun County, Iowa"
"8651","257","7578","278","55","37","6896","278","627","127","1073","142","0500000US19027","Carroll County, Iowa"
"5901","165","5243","220","21","11","4598","226","624","132","658","138","0500000US19029","Cass County, Iowa"
"7472","179","6513","247","52","32","6069","244","392","91","959","155","0500000US19031","Cedar County, Iowa"
"19452","428","16922","461","67","43","15849","496","1006","210","2530","266","0500000US19033","Cerro Gordo County, Iowa"
"5297","147","4556","203","29","21","4274","194","253","93","741","160","0500000US19035","Cherokee County, Iowa"
"5107","141","4422","170","38","29","4081","189","303","80","685","102","0500000US19037","Chickasaw County, Iowa"
"3950","152","3466","170","27","34","2982","211","457","159","484","120","0500000US19039","Clarke County, Iowa"
"7381","261","6700","275","7","6","6026","302","667","207","681","163","0500000US19041","Clay County, Iowa"
"7563","215","6472","204","54","26","5837","214","581","115","1091","113","0500000US19043","Clayton County, Iowa"
"19477","368","16366","433","104","56","15237","416","1025","177","3111","380","0500000US19045","Clinton County, Iowa"
"6388","149","5485","248","35","24","5079","249","371","115","903","191","0500000US19047","Crawford County, Iowa"
"35383","446","33815","457","75","39","31688","547","2052","318","1568","236","0500000US19049","Dallas County, Iowa"
"3182","130","2377","151","5","8","2059","143","313","100","805","131","0500000US19051","Davis County, Iowa"
"3242","120","2801","121","6","9","2526","134","269","74","441","84","0500000US19053","Decatur County, Iowa"
"6915","209","5944","237","100","54","5563","244","281","84","971","150","0500000US19055","Delaware County, Iowa"
"16850","296","14648","381","72","49","13307","414","1269","226","2202","329","0500000US19057","Des Moines County, Iowa"
"8479","266","7833","304","25","13","7132","310","676","160","646","136","0500000US19059","Dickinson County, Iowa"
"38655","410","35284","509","177","68","32598","585","2509","387","3371","338","0500000US19061","Dubuque County, Iowa"
"4023","181","3590","167","30","20","3272","183","288","90","433","90","0500000US19063","Emmet County, Iowa"
"8215","175","7160","187","74","32","6351","224","735","125","1055","121","0500000US19065","Fayette County, Iowa"
"6899","217","5783","263","9","10","5461","254","313","87","1116","194","0500000US19067","Floyd County, Iowa"
"4195","162","3456","187","81","63","3131","212","244","94","739","140","0500000US19069","Franklin County, Iowa"
"2952","95","2631","105","26","15","2334","99","271","62","321","57","0500000US19071","Fremont County, Iowa"
"4037","124","3691","147","7","10","3338","147","346","75","346","67","0500000US19073","Greene County, Iowa"
"5164","109","4558","112","23","12","4259","121","276","66","606","85","0500000US19075","Grundy County, Iowa"
"4478","164","3954","161","61","34","3572","157","321","74","524","83","0500000US19077","Guthrie County, Iowa"
"6122","232","5305","232","48","45","4885","242","372","119","817","130","0500000US19079","Hamilton County, Iowa"
"4787","127","4147","165","54","41","3766","178","327","91","640","115","0500000US19081","Hancock County, Iowa"
"7185","194","5941","224","64","42","5252","245","625","131","1244","192","0500000US19083","Hardin County, Iowa"
"6094","154","5410","179","49","23","4641","187","720","133","684","98","0500000US19085","Harrison County, Iowa"
"7591","200","6656","222","98","53","5911","236","647","145","935","141","0500000US19087","Henry County, Iowa"
"3754","175","3255","193","63","35","2932","203","260","72","499","101","0500000US19089","Howard County, Iowa"
"4195","133","3592","138","6","4","3262","158","324","100","603","104","0500000US19091","Humboldt County, Iowa"
"2972","117","2600","127","34","16","2376","136","190","57","372","76","0500000US19093","Ida County, Iowa"
"6646","172","5947","201","120","55","5394","212","433","117","699","120","0500000US19095","Iowa County, Iowa"
"8183","234","6907","262","60","34","6453","239","394","116","1276","187","0500000US19097","Jackson County, Iowa"
"14644","361","12938","350","85","40","11829","354","1024","171","1706","248","0500000US19099","Jasper County, Iowa"
"6855","254","6203","275","41","35","5666","279","496","140","652","168","0500000US19101","Jefferson County, Iowa"
"60430","766","57723","920","128","77","53916","920","3679","391","2707","381","0500000US19103","Johnson County, Iowa"
"8186","235","6858","288","33","29","6415","286","410","94","1328","197","0500000US19105","Jones County, Iowa"
"4330","100","3780","117","29","13","3365","131","386","84","550","81","0500000US19107","Keokuk County, Iowa"
"6575","176","5741","187","34","20","5173","224","534","129","834","132","0500000US19109","Kossuth County, Iowa"
"14338","305","12616","340","84","39","11490","345","1042","166","1722","210","0500000US19111","Lee County, Iowa"
"91304","661","85336","859","398","109","79309","891","5629","542","5968","499","0500000US19113","Linn County, Iowa"
"4343","160","3745","167","9","6","3481","169","255","63","598","111","0500000US19115","Louisa County, Iowa"
"3718","113","3245","148","34","23","2882","165","329","84","473","104","0500000US19117","Lucas County, Iowa"
"4593","108","4169","111","27","18","3851","141","291","84","424","80","0500000US19119","Lyon County, Iowa"
"6619","162","6009","210","43","40","5377","233","589","197","610","155","0500000US19121","Madison County, Iowa"
"8947","192","7946","230","21","23","7341","264","584","134","1001","169","0500000US19123","Mahaska County, Iowa"
"13532","217","12120","266","99","50","11072","294","949","186","1412","201","0500000US19125","Marion County, Iowa"
"15388","302","13676","352","86","43","12199","364","1391","231","1712","234","0500000US19127","Marshall County, Iowa"
"5442","154","5102","169","9","11","4807","172","286","85","340","78","0500000US19129","Mills County, Iowa"
"4472","150","3868","165","40","29","3660","171","168","62","604","114","0500000US19131","Mitchell County, Iowa"
"3988","171","3459","173","13","12","3080","175","366","107","529","90","0500000US19133","Monona County, Iowa"
