"B28003_001E","B28003_001M","B28003_002E","B28003_002M","B28003_003E","B28003_003M","B28003_004E","B28003_004M","B28003_005E","B28003_005M","B28003_006E","B28003_006M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Has a computer","Margin of Error!!Total!!Has a computer","Estimate!!Total!!Has a computer!!With dial-up Internet subscription alone","Margin of Error!!Total!!Has a computer!!With dial-up Internet subscription alone","Estimate!!Total!!Has a computer!!With a broadband Internet subscription","Margin of Error!!Total!!Has a computer!!With a broadband Internet subscription","Estimate!!Total!!Has a computer!!Without an Internet subscription","Margin of Error!!Total!!Has a computer!!Without an Internet subscription","Estimate!!Total!!No computer","Margin of Error!!Total!!No computer","id","Geographic Area Name"
"1559","119","1058","118","0","13","689","104","369","117","501","116","0500000US13101","Echols County, Georgia"
"20489","327","18865","348","263","110","16842","439","1760","298","1624","210","0500000US13103","Effingham County, Georgia"
"7491","279","5049","297","38","53","4202","271","809","161","2442","258","0500000US13105","Elbert County, Georgia"
"8392","269","6716","323","16","14","5363","314","1337","225","1676","242","0500000US13107","Emanuel County, Georgia"
"4006","159","3198","196","7","11","2608","185","583","130","808","138","0500000US13109","Evans County, Georgia"
"10461","479","8827","484","82","65","7998","476","747","213","1634","278","0500000US13111","Fannin County, Georgia"
"39753","443","37144","574","65","51","35332","614","1747","322","2609","310","0500000US13113","Fayette County, Georgia"
"35633","519","29717","640","117","73","27191","656","2409","348","5916","468","0500000US13115","Floyd County, Georgia"
"73675","456","70702","510","100","52","68108","588","2494","350","2973","331","0500000US13117","Forsyth County, Georgia"
"8305","273","6501","271","76","54","5187","267","1238","181","1804","203","0500000US13119","Franklin County, Georgia"
"400016","1948","366411","2209","660","169","330031","2410","35720","1396","33605","1382","0500000US13121","Fulton County, Georgia"
"11645","558","9609","551","129","88","8507","563","973","265","2036","297","0500000US13123","Gilmer County, Georgia"
"1105","79","843","79","10","8","689","74","144","45","262","60","0500000US13125","Glascock County, Georgia"
"33777","620","29270","674","50","39","26037","798","3183","432","4507","552","0500000US13127","Glynn County, Georgia"
"20294","381","16744","505","52","43","14074","524","2618","395","3550","339","0500000US13129","Gordon County, Georgia"
"9037","287","7167","340","35","36","6303","332","829","183","1870","253","0500000US13131","Grady County, Georgia"
"7004","268","5711","260","28","29","4681","247","1002","178","1293","192","0500000US13133","Greene County, Georgia"
"288724","1416","274793","1673","633","186","251561","2050","22599","1250","13931","956","0500000US13135","Gwinnett County, Georgia"
"15195","415","11692","428","81","45","9946","482","1665","269","3503","357","0500000US13137","Habersham County, Georgia"
"63931","684","57195","721","147","66","52041","766","5007","489","6736","515","0500000US13139","Hall County, Georgia"
"2991","455","1861","342","0","19","1358","275","503","175","1130","215","0500000US13141","Hancock County, Georgia"
"11128","275","9225","347","52","45","7978","411","1195","259","1903","290","0500000US13143","Haralson County, Georgia"
"12158","326","10887","408","186","105","9818","463","883","178","1271","270","0500000US13145","Harris County, Georgia"
"10019","419","7811","434","69","47","6503","450","1239","291","2208","299","0500000US13147","Hart County, Georgia"
"4489","162","3627","176","2","3","2954","221","671","154","862","119","0500000US13149","Heard County, Georgia"
"73826","793","70084","900","126","76","63870","1093","6088","689","3742","503","0500000US13151","Henry County, Georgia"
"56146","694","50041","844","61","42","44427","932","5553","694","6105","623","0500000US13153","Houston County, Georgia"
"3291","164","2226","227","10","22","1829","186","387","139","1065","201","0500000US13155","Irwin County, Georgia"
"22034","445","18955","547","146","74","17020","554","1789","322","3079","398","0500000US13157","Jackson County, Georgia"
"5087","211","4247","179","13","15","3425","195","809","170","840","167","0500000US13159","Jasper County, Georgia"
"5270","270","4120","306","0","21","2864","331","1256","276","1150","246","0500000US13161","Jeff Davis County, Georgia"
"5609","248","4157","263","48","50","2956","254","1153","199","1452","163","0500000US13163","Jefferson County, Georgia"
"3409","270","2547","235","45","50","1801","222","701","174","862","220","0500000US13165","Jenkins County, Georgia"
"3361","139","2416","160","28","31","1885","174","503","125","945","140","0500000US13167","Johnson County, Georgia"
"10510","289","9094","328","73","57","7950","378","1071","293","1416","242","0500000US13169","Jones County, Georgia"
"6368","293","5242","325","0","21","4355","355","887","242","1126","221","0500000US13171","Lamar County, Georgia"
"3724","200","2825","244","0","21","1880","268","945","238","899","180","0500000US13173","Lanier County, Georgia"
"17183","369","12337","383","148","70","9663","375","2526","324","4846","395","0500000US13175","Laurens County, Georgia"
"10354","225","9443","273","16","17","8486","340","941","261","911","182","0500000US13177","Lee County, Georgia"
"23232","524","21395","548","58","33","19261","577","2076","283","1837","287","0500000US13179","Liberty County, Georgia"
"3424","196","2340","231","4","7","1817","220","519","109","1084","188","0500000US13181","Lincoln County, Georgia"
"5601","251","5103","277","0","21","4369","325","734","209","498","151","0500000US13183","Long County, Georgia"
"40472","531","34333","686","128","57","25737","854","8468","719","6139","515","0500000US13185","Lowndes County, Georgia"
"11649","364","9963","423","105","65","8874","495","984","286","1686","312","0500000US13187","Lumpkin County, Georgia"
"8103","289","5978","363","38","37","4629","326","1311","232","2125","304","0500000US13189","McDuffie County, Georgia"
"6033","368","5082","472","96","92","4241","439","745","193","951","257","0500000US13191","McIntosh County, Georgia"
"4673","258","3476","278","5","7","2650","263","821","164","1197","172","0500000US13193","Macon County, Georgia"
"10712","292","8684","395","76","50","7461","365","1147","234","2028","291","0500000US13195","Madison County, Georgia"
"3331","206","2548","213","10","16","1816","205","722","169","783","163","0500000US13197","Marion County, Georgia"
"8151","321","5930","392","133","82","4551","351","1246","257","2221","280","0500000US13199","Meriwether County, Georgia"
"2300","129","1432","156","38","31","1116","128","278","81","868","145","0500000US13201","Miller County, Georgia"
"7889","271","6034","293","39","29","5023","319","972","214","1855","251","0500000US13205","Mitchell County, Georgia"
"9803","289","8368","346","63","46","7245","346","1060","191","1435","267","0500000US13207","Monroe County, Georgia"
"3039","180","2442","183","13","12","2156","189","273","84","597","112","0500000US13209","Montgomery County, Georgia"
"6656","183","5752","250","26","22","4877","283","849","176","904","187","0500000US13211","Morgan County, Georgia"
"14081","333","11777","429","93","66","10505","493","1179","244","2304","334","0500000US13213","Murray County, Georgia"
"72924","769","62623","876","130","52","53919","821","8574","652","10301","559","0500000US13215","Muscogee County, Georgia"
"36626","483","33311","653","47","45","29938","794","3326","659","3315","453","0500000US13217","Newton County, Georgia"
"13093","255","12290","321","54","62","11242","333","994","234","803","208","0500000US13219","Oconee County, Georgia"
"5621","208","4269","255","40","33","3620","246","609","158","1352","189","0500000US13221","Oglethorpe County, Georgia"
"52389","497","48871","702","118","76","44252","836","4501","573","3518","510","0500000US13223","Paulding County, Georgia"
"10103","291","8231","394","26","21","7340","434","865","232","1872","280","0500000US13225","Peach County, Georgia"
"11841","318","10413","424","0","28","9695","429","718","190","1428","263","0500000US13227","Pickens County, Georgia"
"7072","252","5835","294","14","15","4527","366","1294","257","1237","243","0500000US13229","Pierce County, Georgia"
"6106","173","5284","200","38","32","4468","226","778","152","822","141","0500000US13231","Pike County, Georgia"
"15011","412","12780","479","92","78","10750","516","1938","339","2231","311","0500000US13233","Polk County, Georgia"
"3817","399","3008","300","20","27","2482","298","506","161","809","237","0500000US13235","Pulaski County, Georgia"
"8660","387","7630","483","6","13","6326","458","1298","258","1030","269","0500000US13237","Putnam County, Georgia"
"934","88","633","84","5","9","443","85","185","65","301","81","0500000US13239","Quitman County, Georgia"
"6563","376","5147","348","44","36","4503","317","600","157","1416","210","0500000US13241","Rabun County, Georgia"
"2616","213","2013","187","37","25","1776","182","200","75","603","139","0500000US13243","Randolph County, Georgia"
"72165","905","61070","1079","238","85","51107","1092","9725","855","11095","697","0500000US13245","Richmond County, Georgia"
"30521","434","28417","477","91","51","23958","516","4368","449","2104","358","0500000US13247","Rockdale County, Georgia"
"1877","137","1519","137","2","5","1286","134","231","70","358","91","0500000US13249","Schley County, Georgia"
"5257","205","4037","223","11","11","3628","233","398","92","1220","158","0500000US13251","Screven County, Georgia"
"3325","191","2443","207","20","20","2102","208","321","80","882","144","0500000US13253","Seminole County, Georgia"
"24137","478","19460","602","54","44","15926","639","3480","507","4677","512","0500000US13255","Spalding County, Georgia"
"9468","412","7743","433","95","69","6459","390","1189","269","1725","270","0500000US13257","Stephens County, Georgia"
"1826","180","1267","183","4","7","1012","165","251","91","559","121","0500000US13259","Stewart County, Georgia"
"11758","369","9725","458","96","60","7673","411","1956","348","2033","286","0500000US13261","Sumter County, Georgia"
"2766","119","1928","141","17","19","1461","119","450","95","838","105","0500000US13263","Talbot County, Georgia"
"612","65","388","57","2","3","255","43","131","33","224","45","0500000US13265","Taliaferro County, Georgia"
"8237","288","6841","352","13","15","5674","368","1154","248","1396","266","0500000US13267","Tattnall County, Georgia"
"3437","213","2479","228","7","12","1893","212","579","135","958","157","0500000US13269","Taylor County, Georgia"
"4931","339","1971","278","0","21","1242","188","729","230","2960","295","0500000US13271","Telfair County, Georgia"
"3247","158","2601","173","13","17","2268","193","320","105","646","124","0500000US13273","Terrell County, Georgia"
"17352","404","14698","499","62","32","13255","506","1381","263","2654","350","0500000US13275","Thomas County, Georgia"
"15058","328","10889","513","95","60","9325","489","1469","269","4169","463","0500000US13277","Tift County, Georgia"
"10403","274","7821","415","8","14","6761","398","1052","201","2582","323","0500000US13279","Toombs County, Georgia"
"4777","257","3805","293","19","16","3429","280","357","110","972","164","0500000US13281","Towns County, Georgia"
"2641","192","1833","178","0","19","1519","164","314","127","808","174","0500000US13283","Treutlen County, Georgia"
"24843","462","20652","581","79","47","17365","679","3208","405","4191","425","0500000US13285","Troup County, Georgia"
"3023","220","2158","268","0","19","1909","239","249","115","865","210","0500000US13287","Turner County, Georgia"
"3031","179","1986","211","50","44","1611","204","325","115","1045","156","0500000US13289","Twiggs County, Georgia"
"9070","444","7861","464","68","49","6600","412","1193","250","1209","226","0500000US13291","Union County, Georgia"
"10204","349","8121","357","17","26","6630","351","1474","220","2083","247","0500000US13293","Upson County, Georgia"
"25709","642","21403","704","116","56","18649","695","2638","414","4306","528","0500000US13295","Walker County, Georgia"
"31133","390","28137","540","148","63","24682","549","3307","397","2996","405","0500000US13297","Walton County, Georgia"
"13901","381","11683","411","15","19","9168","509","2500","339","2218","282","0500000US13299","Ware County, Georgia"
"2332","117","1585","132","9","8","980","136","596","126","747","137","0500000US13301","Warren County, Georgia"
"7359","252","5629","276","24","20","4404","318","1201","226","1730","216","0500000US13303","Washington County, Georgia"
"10353","345","8486","404","16","18","6905","429","1565","280","1867","252","0500000US13305","Wayne County, Georgia"
"1101","93","835","82","48","45","613","82","174","65","266","78","0500000US13307","Webster County, Georgia"
"1937","168","741","137","21","30","626","132","94","50","1196","179","0500000US13309","Wheeler County, Georgia"
"11588","489","9571","521","80","61","8231","535","1260","261","2017","348","0500000US13311","White County, Georgia"
"36043","612","29960","657","279","125","27506","647","2175","351","6083","480","0500000US13313","Whitfield County, Georgia"
"2606","150","1644","173","18","14","1310","149","316","94","962","156","0500000US13315","Wilcox County, Georgia"
"3879","162","2313","186","10","11","1682","178","621","126","1566","190","0500000US13317","Wilkes County, Georgia"
"3237","125","2233","140","53","35","1726","133","454","94","1004","118","0500000US13319","Wilkinson County, Georgia"
"8038","221","6561","285","50","31","5618","333","893","208","1477","194","0500000US13321","Worth County, Georgia"
"68412","951","58817","986","522","139","51002","1064","7293","568","9595","742","0500000US15001","Hawaii County, Hawaii"
"311525","1593","283358","1656","690","140","263764","1767","18904","951","28167","992","0500000US15003","Honolulu County, Hawaii"
"47","9","36","9","0","11","28","8","8","6","11","5","0500000US15005","Kalawao County, Hawaii"
"22524","553","19975","491","305","120","18212","484","1458","196","2549","304","0500000US15007","Kauai County, Hawaii"
"54274","748","48836","753","173","64","44642","813","4021","450","5438","427","0500000US15009","Maui County, Hawaii"
"168741","1097","155374","1487","906","228","136551","1943","17917","1194","13367","1290","0500000US16001","Ada County, Idaho"
"1675","101","1391","103","18","13","1132","95","241","68","284","59","0500000US16003","Adams County, Idaho"
"30841","361","28248","423","177","74","25454","535","2617","309","2593","298","0500000US16005","Bannock County, Idaho"
"2350","151","2039","141","14","12","1922","138","103","38","311","62","0500000US16007","Bear Lake County, Idaho"
"3346","191","2755","185","25","18","2252","155","478","108","591","108","0500000US16009","Benewah County, Idaho"
"14772","378","13218","400","155","63","11937","414","1126","261","1554","249","0500000US16011","Bingham County, Idaho"
"8190","442","7550","429","16","22","6943","400","591","190","640","187","0500000US16013","Blaine County, Idaho"
"3110","157","2752","169","45","39","2322","181","385","94","358","88","0500000US16015","Boise County, Idaho"
"17584","489","15215","552","137","83","12920","508","2158","334","2369","310","0500000US16017","Bonner County, Idaho"
"39000","434","36146","464","251","93","33300","525","2595","347","2854","288","0500000US16019","Bonneville County, Idaho"
"4605","224","4024","227","65","60","3391","236","568","144","581","153","0500000US16021","Boundary County, Idaho"
"1050","82","887","93","25","18","751","89","111","39","163","57","0500000US16023","Butte County, Idaho"
"357","45","292","42","0","12","222","36","70","27","65","31","0500000US16025","Camas County, Idaho"
"70847","568","63532","887","584","167","54842","982","8106","664","7315","697","0500000US16027","Canyon County, Idaho"
"2618","123","2405","125","30","28","2183","121","192","67","213","69","0500000US16029","Caribou County, Idaho"
"7904","171","7238","196","11","14","6544","236","683","144","666","123","0500000US16031","Cassia County, Idaho"
"305","51","237","51","5","8","187","51","45","33","68","41","0500000US16033","Clark County, Idaho"
"3707","164","3078","158","79","34","2575","146","424","86","629","96","0500000US16035","Clearwater County, Idaho"
"1761","149","1527","143","60","56","1326","122","141","78","234","100","0500000US16037","Custer County, Idaho"
"10285","290","9110","326","55","41","8065","331","990","237","1175","250","0500000US16039","Elmore County, Idaho"
"4294","150","3886","175","38","33","3549","199","299","116","408","127","0500000US16041","Franklin County, Idaho"
"4309","167","3741","176","63","44","3303","207","375","99","568","101","0500000US16043","Fremont County, Idaho"
"6583","192","5692","245","104","63","4925","301","663","200","891","166","0500000US16045","Gem County, Idaho"
"5419","189","4617","220","45","35","3885","228","687","177","802","161","0500000US16047","Gooding County, Idaho"
"6466","258","5221","269","123","70","4315","269","783","146","1245","170","0500000US16049","Idaho County, Idaho"
"8647","178","8084","211","104","47","7228","253","752","168","563","150","0500000US16051","Jefferson County, Idaho"
"7828","158","6688","229","98","77","5620","291","970","182","1140","185","0500000US16053","Jerome County, Idaho"
"60497","642","54831","858","249","82","49428","890","5154","588","5666","638","0500000US16055","Kootenai County, Idaho"
"15530","333","14555","333","120","49","12748","380","1687","243","975","141","0500000US16057","Latah County, Idaho"
"3549","190","3012","215","40","33","2698","211","274","102","537","111","0500000US16059","Lemhi County, Idaho"
"1632","38","1267","54","20","9","1014","56","233","33","365","41","0500000US16061","Lewis County, Idaho"
"1687","80","1383","94","22","15","1129","91","232","60","304","69","0500000US16063","Lincoln County, Idaho"
"10625","350","10186","364","59","34","8040","393","2087","300","439","114","0500000US16065","Madison County, Idaho"
"7279","202","6506","219","60","37","5825","264","621","138","773","130","0500000US16067","Minidoka County, Idaho"
"16302","290","14340","346","186","78","12571","401","1583","246","1962","239","0500000US16069","Nez Perce County, Idaho"
"1585","109","1459","113","18","25","1328","118","113","49","126","45","0500000US16071","Oneida County, Idaho"
"4250","136","3340","179","111","55","2747","195","482","121","910","135","0500000US16073","Owyhee County, Idaho"
"8768","188","7504","263","87","54","6367","337","1050","245","1264","217","0500000US16075","Payette County, Idaho"
"2581","162","2315","193","1","4","2046","191","268","110","266","96","0500000US16077","Power County, Idaho"
"5540","165","4728","201","16","16","3834","194","878","162","812","125","0500000US16079","Shoshone County, Idaho"
"3736","286","3391","294","0","19","3086","313","305","137","345","162","0500000US16081","Teton County, Idaho"
"30697","415","27501","464","225","91","24565","584","2711","376","3196","335","0500000US16083","Twin Falls County, Idaho"
"3461","357","3245","350","33","36","2816","374","396","163","216","101","0500000US16085","Valley County, Idaho"
"4018","151","3338","172","59","34","2690","191","589","139","680","101","0500000US16087","Washington County, Idaho"
"27300","354","22858","435","165","74","20515","415","2178","260","4442","351","0500000US17001","Adams County, Illinois"
"2323","138","1309","134","16","15","1099","130","194","45","1014","141","0500000US17003","Alexander County, Illinois"
"6218","292","5169","286","45","43","4622","307","502","123","1049","147","0500000US17005","Bond County, Illinois"
"18731","353","17035","473","98","59","15721","524","1216","259","1696","322","0500000US17007","Boone County, Illinois"
"2087","132","1641","119","22","20","1457","118","162","53","446","84","0500000US17009","Brown County, Illinois"
"13805","243","11798","243","62","33","10484","227","1252","144","2007","151","0500000US17011","Bureau County, Illinois"
"1805","118","1368","123","10","12","1198","116","160","47","437","78","0500000US17013","Calhoun County, Illinois"
"6476","214","5504","229","27","16","4966","235","511","110","972","120","0500000US17015","Carroll County, Illinois"
"5024","136","4261","164","26","16","3649","141","586","125","763","102","0500000US17017","Cass County, Illinois"
"82499","673","76080","876","243","82","67034","917","8803","661","6419","535","0500000US17019","Champaign County, Illinois"
"13939","287","11794","391","165","78","10505","410","1124","199","2145","270","0500000US17021","Christian County, Illinois"
"6774","175","5742","204","18","12","4710","240","1014","215","1032","151","0500000US17023","Clark County, Illinois"
"5638","218","4778","219","23","27","4190","238","565","141","860","137","0500000US17025","Clay County, Illinois"
"14190","300","11710","333","127","67","10540","361","1043","229","2480","274","0500000US17027","Clinton County, Illinois"
"21139","418","18400","429","44","32","16122","451","2234","314","2739","315","0500000US17029","Coles County, Illinois"
"1963070","4298","1719551","5534","7486","516","1534793","7059","177272","3509","243519","3147","0500000US17031","Cook County, Illinois"
"7653","323","6481","328","127","48","5575","324","779","141","1172","163","0500000US17033","Crawford County, Illinois"
"4322","126","3558","155","24","23","3144","168","390","105","764","123","0500000US17035","Cumberland County, Illinois"
"37703","554","34985","617","115","54","32361","638","2509","330","2718","280","0500000US17037","DeKalb County, Illinois"
"6663","206","5770","227","22","13","5140","239","608","119","893","112","0500000US17039","De Witt County, Illinois"
"7618","143","6089","185","29","19","5476","199","584","131","1529","147","0500000US17041","Douglas County, Illinois"
"341823","1247","317693","1599","1034","175","301087","1786","15572","780","24130","992","0500000US17043","DuPage County, Illinois"
"7590","208","6229","257","24","21","5502","283","703","143","1361","191","0500000US17045","Edgar County, Illinois"
"2776","82","2338","88","28","20","2090","95","220","57","438","64","0500000US17047","Edwards County, Illinois"
"13555","258","11662","296","125","46","10666","285","871","189","1893","211","0500000US17049","Effingham County, Illinois"
"7616","225","5660","239","37","21","5125","212","498","99","1956","196","0500000US17051","Fayette County, Illinois"
"5779","148","4843","162","43","19","4479","163","321","64","936","132","0500000US17053","Ford County, Illinois"
"16135","328","12779","336","130","51","10890","340","1759","206","3356","244","0500000US17055","Franklin County, Illinois"
"14090","318","11704","345","124","46","10433","343","1147","156","2386","205","0500000US17057","Fulton County, Illinois"
"2314","105","1830","107","16","17","1545","110","269","77","484","79","0500000US17059","Gallatin County, Illinois"
"5005","173","3932","169","73","36","3403","170","456","85","1073","113","0500000US17061","Greene County, Illinois"
"19398","264","17638","375","107","45","15902","431","1629","236","1760","270","0500000US17063","Grundy County, Illinois"
"3376","155","2736","169","21","23","2409","168","306","110","640","118","0500000US17065","Hamilton County, Illinois"
"7420","184","5850","187","75","34","5192","209","583","127","1570","183","0500000US17067","Hancock County, Illinois"
"1438","119","1127","111","1","2","983","101","143","52","311","59","0500000US17069","Hardin County, Illinois"
"2990","123","2561","125","5","5","2294","127","262","73","429","69","0500000US17071","Henderson County, Illinois"
"20023","344","16680","378","195","65","14760","382","1725","221","3343","289","0500000US17073","Henry County, Illinois"
"11779","232","9894","274","70","29","9050","269","774","118","1885","203","0500000US17075","Iroquois County, Illinois"
"23728","491","20728","554","119","61","17809","571","2800","337","3000","342","0500000US17077","Jackson County, Illinois"
"3656","185","2908","179","17","22","2614","178","277","85","748","127","0500000US17079","Jasper County, Illinois"
"15223","199","12981","248","79","23","11604","257","1298","165","2242","177","0500000US17081","Jefferson County, Illinois"
"8665","236","7117","301","141","72","6034","303","942","237","1548","213","0500000US17083","Jersey County, Illinois"
"9758","237","8440","258","76","45","7499","275","865","171","1318","168","0500000US17085","Jo Daviess County, Illinois"
"4342","172","3147","167","47","24","2756","150","344","84","1195","134","0500000US17087","Johnson County, Illinois"
"178050","823","164877","1109","563","166","153879","1313","10435","659","13173","858","0500000US17089","Kane County, Illinois"
"40050","560","34501","594","112","49","30355","636","4034","381","5549","385","0500000US17091","Kankakee County, Illinois"
"40407","417","38527","475","76","65","36873","530","1578","390","1880","389","0500000US17093","Kendall County, Illinois"
"20830","379","16770","472","141","54","14832","430","1797","282","4060","390","0500000US17095","Knox County, Illinois"
"244672","1122","228065","1184","843","186","215530","1417","11692","732","16607","755","0500000US17097","Lake County, Illinois"
"44644","470","38488","545","263","115","35466","590","2759","287","6156","443","0500000US17099","LaSalle County, Illinois"
"6144","218","5149","241","25","19","4332","247","792","174","995","148","0500000US17101","Lawrence County, Illinois"
"13699","320","11693","319","33","26","10644","306","1016","179","2006","226","0500000US17103","Lee County, Illinois"
"14320","253","12373","272","71","32","11084","302","1218","159","1947","214","0500000US17105","Livingston County, Illinois"
"10872","234","9211","298","57","27","8199","278","955","161","1661","201","0500000US17107","Logan County, Illinois"
"11292","390","9588","415","69","41","8336","374","1183","241","1704","217","0500000US17109","McDonough County, Illinois"
"111812","632","105350","778","518","144","100988","829","3844","423","6462","480","0500000US17111","McHenry County, Illinois"
"66159","649","61158","743","475","131","53581","913","7102","609","5001","394","0500000US17113","McLean County, Illinois"
"44113","532","37516","623","121","55","33750","588","3645","327","6597","437","0500000US17115","Macon County, Illinois"
"18772","320","16072","387","150","60","14526","392","1396","200","2700","271","0500000US17117","Macoupin County, Illinois"
"107413","1052","93995","1202","457","139","86596","1281","6942","547","13418","658","0500000US17119","Madison County, Illinois"
"15913","253","13527","270","96","39","11903","312","1528","204","2386","235","0500000US17121","Marion County, Illinois"
"4893","147","4030","156","40","20","3580","143","410","75","863","92","0500000US17123","Marshall County, Illinois"
"6027","151","5031","161","50","37","4432","177","549","104","996","121","0500000US17125","Mason County, Illinois"
"6011","211","4135","226","60","35","3749","224","326","79","1876","228","0500000US17127","Massac County, Illinois"
"5198","125","4567","138","25","23","4171","161","371","106","631","113","0500000US17129","Menard County, Illinois"
"6624","159","5727","182","66","34","5142","182","519","110","897","120","0500000US17131","Mercer County, Illinois"
"13349","219","11916","298","76","44","10907","348","933","202","1433","222","0500000US17133","Monroe County, Illinois"
"11339","399","9336","386","96","57","8182","376","1058","196","2003","207","0500000US17135","Montgomery County, Illinois"
"13864","312","11638","327","121","51","10303","322","1214","238","2226","248","0500000US17137","Morgan County, Illinois"
"5910","128","4925","181","15","11","4398","174","512","117","985","149","0500000US17139","Moultrie County, Illinois"
"20901","330","18408","420","146","79","16407","417","1855","253","2493","284","0500000US17141","Ogle County, Illinois"
"73629","818","63498","1056","395","102","55224","1166","7879","642","10131","703","0500000US17143","Peoria County, Illinois"
"8323","221","6799","285","64","29","6011","257","724","137","1524","175","0500000US17145","Perry County, Illinois"
"6700","167","5957","184","18","12","5538","196","401","103","743","110","0500000US17147","Piatt County, Illinois"
"6527","164","5248","174","65","24","4454","206","729","126","1279","126","0500000US17149","Pike County, Illinois"
"1644","122","1110","116","19","19","983","103","108","46","534","118","0500000US17151","Pope County, Illinois"
"2173","126","1266","115","11","9","1108","115","147","40","907","114","0500000US17153","Pulaski County, Illinois"
"2395","115","2053","118","5","5","1837","112","211","63","342","54","0500000US17155","Putnam County, Illinois"
"11873","251","9784","280","147","52","8577","294","1060","171","2089","205","0500000US17157","Randolph County, Illinois"
"6482","194","5344","248","65","36","4766","267","513","111","1138","172","0500000US17159","Richland County, Illinois"
"60294","487","51883","717","281","88","46903","826","4699","444","8411","479","0500000US17161","Rock Island County, Illinois"
"103063","1185","86655","1224","724","172","74090","1278","11841","842","16408","812","0500000US17163","St. Clair County, Illinois"
"10002","269","7906","295","116","58","6705","302","1085","182","2096","220","0500000US17165","Saline County, Illinois"
"83661","755","73700","855","382","105","65589","959","7729","548","9961","605","0500000US17167","Sangamon County, Illinois"
"2836","196","2369","212","0","15","2172","195","197","60","467","116","0500000US17169","Schuyler County, Illinois"
"1959","88","1675","83","19","15","1516","86","140","37","284","60","0500000US17171","Scott County, Illinois"
"9203","204","7754","251","119","44","6456","253","1179","200","1449","196","0500000US17173","Shelby County, Illinois"
"2294","92","1870","100","17","11","1631","94","222","59","424","71","0500000US17175","Stark County, Illinois"
"19609","311","16513","367","137","54","14961","377","1415","225","3096","268","0500000US17177","Stephenson County, Illinois"
"54613","528","47844","740","286","96","43903","752","3655","377","6769","471","0500000US17179","Tazewell County, Illinois"
"6669","209","4888","238","63","44","4189","241","636","119","1781","184","0500000US17181","Union County, Illinois"
"31180","383","24663","490","168","70","21998","458","2497","273","6517","432","0500000US17183","Vermilion County, Illinois"
"4896","337","4232","197","73","44","3717","214","442","136","664","267","0500000US17185","Wabash County, Illinois"
"6690","218","5797","207","114","73","5226","214","457","117","893","129","0500000US17187","Warren County, Illinois"
"5975","134","4922","165","41","20","4404","171","477","97","1053","119","0500000US17189","Washington County, Illinois"
"7075","226","5611","224","75","37","4808","208","728","132","1464","147","0500000US17191","Wayne County, Illinois"
"6082","229","4987","229","55","40","4370","217","562","123","1095","158","0500000US17193","White County, Illinois"
"23346","325","19963","406","135","60","18213","394","1615","220","3383","300","0500000US17195","Whiteside County, Illinois"
"227848","1185","212204","1288","880","164","198739","1420","12585","768","15644","754","0500000US17197","Will County, Illinois"
"27089","478","22044","509","187","53","19891","534","1966","280","5045","430","0500000US17199","Williamson County, Illinois"
"114608","798","100408","1035","558","126","90543","1076","9307","640","14200","698","0500000US17201","Winnebago County, Illinois"
"14566","190","12907","278","97","49","11759","315","1051","177","1659","231","0500000US17203","Woodford County, Illinois"
"12476","242","9527","347","231","96","8306","360","990","185","2949","282","0500000US18001","Adams County, Indiana"
"143500","797","128181","1007","553","129","114854","1196","12774","785","15319","755","0500000US18003","Allen County, Indiana"
"31669","423","27350","542","175","76","24133","635","3042","448","4319","398","0500000US18005","Bartholomew County, Indiana"
"3403","117","2999","125","45","23","2498","125","456","85","404","70","0500000US18007","Benton County, Indiana"
"5225","155","4298","183","36","27","3542","210","720","129","927","139","0500000US18009","Blackford County, Indiana"
"24645","415","22715","495","136","64","21056","487","1523","316","1930","284","0500000US18011","Boone County, Indiana"
"6093","218","5412","220","94","60","4391","218","927","180","681","140","0500000US18013","Brown County, Indiana"
"7880","233","6795","272","86","40","5838","245","871","156","1085","157","0500000US18015","Carroll County, Indiana"
"14666","273","12550","294","56","36","10661","326","1833","218","2116","226","0500000US18017","Cass County, Indiana"
"44275","614","38600","669","188","85","32953","676","5459","528","5675","500","0500000US18019","Clark County, Indiana"
"10510","297","8800","360","50","35","7693","355","1057","185","1710","272","0500000US18021","Clay County, Indiana"
"12007","235","10498","254","79","51","8918","323","1501","252","1509","239","0500000US18023","Clinton County, Indiana"
"3915","211","3028","206","59","36","2386","177","583","128","887","140","0500000US18025","Crawford County, Indiana"
"11417","218","8648","317","91","56","7392","315","1165","220","2769","267","0500000US18027","Daviess County, Indiana"
"18648","360","16557","392","328","123","14791","432","1438","287","2091","307","0500000US18029","Dearborn County, Indiana"
"10425","213","9012","259","54","56","7430","294","1528","253","1413","197","0500000US18031","Decatur County, Indiana"
"16789","254","14657","335","166","74","12920","362","1571","227","2132","237","0500000US18033","DeKalb County, Indiana"
"46028","567","40274","549","168","73","34815","685","5291","379","5754","418","0500000US18035","Delaware County, Indiana"
"16550","358","14153","361","218","97","12892","411","1043","219","2397","294","0500000US18037","Dubois County, Indiana"
"72329","538","61408","867","701","169","55145","906","5562","554","10921","630","0500000US18039","Elkhart County, Indiana"
"9568","254","7818","291","37","30","6295","315","1486","253","1750","226","0500000US18041","Fayette County, Indiana"
