"B28003_001E","B28003_001M","B28003_002E","B28003_002M","B28003_003E","B28003_003M","B28003_004E","B28003_004M","B28003_005E","B28003_005M","B28003_006E","B28003_006M","GEO_ID","NAME"
"5325","142","4229","188","19","13","3670","187","540","111","1096","160","0500000US20001","Allen County, Kansas"
"3206","167","2468","211","27","20","2054","213","387","134","738","145","0500000US20003","Anderson County, Kansas"
"5967","256","4752","288","90","54","4049","303","613","163","1215","170","0500000US20005","Atchison County, Kansas"
"1967","109","1669","108","30","24","1356","108","283","70","298","64","0500000US20007","Barber County, Kansas"
"11288","178","9425","250","99","53","7916","309","1410","220","1863","214","0500000US20009","Barton County, Kansas"
"5622","199","4317","228","28","19","3559","227","730","174","1305","193","0500000US20011","Bourbon County, Kansas"
"3993","115","3263","115","41","21","2851","126","371","81","730","84","0500000US20013","Brown County, Kansas"
"24358","349","21237","378","153","63","19127","419","1957","241","3121","295","0500000US20015","Butler County, Kansas"
"1095","67","832","71","6","8","748","70","78","27","263","50","0500000US20017","Chase County, Kansas"
"1432","82","1082","77","6","7","912","76","164","44","350","46","0500000US20019","Chautauqua County, Kansas"
"7980","288","6428","281","165","66","5166","305","1097","190","1552","219","0500000US20021","Cherokee County, Kansas"
"1248","52","1004","65","15","14","897","69","92","30","244","47","0500000US20023","Cheyenne County, Kansas"
"912","53","707","62","8","11","553","64","146","37","205","43","0500000US20025","Clark County, Kansas"
"3406","193","2735","212","27","31","2379","199","329","120","671","161","0500000US20027","Clay County, Kansas"
"3896","174","3170","185","33","22","2620","191","517","112","726","107","0500000US20029","Cloud County, Kansas"
"3592","126","3092","125","27","15","2718","119","347","72","500","82","0500000US20031","Coffey County, Kansas"
"726","51","619","56","2","3","518","56","99","32","107","32","0500000US20033","Comanche County, Kansas"
"13688","345","11463","339","135","68","9555","403","1773","220","2225","250","0500000US20035","Cowley County, Kansas"
"14974","385","12589","365","37","19","10735","347","1817","295","2385","273","0500000US20037","Crawford County, Kansas"
"1439","91","1175","81","20","18","1039","82","116","41","264","63","0500000US20039","Decatur County, Kansas"
"7781","225","6385","301","66","48","5555","276","764","135","1396","235","0500000US20041","Dickinson County, Kansas"
"3065","132","2376","133","40","22","1881","130","455","92","689","94","0500000US20043","Doniphan County, Kansas"
"44945","577","42082","618","128","67","38227","693","3727","459","2863","421","0500000US20045","Douglas County, Kansas"
"1273","78","1043","73","19","13","803","72","221","52","230","55","0500000US20047","Edwards County, Kansas"
"1158","69","894","64","21","12","742","63","131","31","264","45","0500000US20049","Elk County, Kansas"
"11647","333","10265","371","28","31","9259","402","978","212","1382","222","0500000US20051","Ellis County, Kansas"
"2500","128","2076","140","10","10","1819","130","247","62","424","70","0500000US20053","Ellsworth County, Kansas"
"12648","185","10923","297","54","36","9607","353","1262","210","1725","249","0500000US20055","Finney County, Kansas"
"11339","218","9453","308","31","27","7885","340","1537","277","1886","260","0500000US20057","Ford County, Kansas"
"9897","278","8276","302","50","27","6672","326","1554","231","1621","280","0500000US20059","Franklin County, Kansas"
"12923","334","11684","349","85","56","10626","377","973","224","1239","189","0500000US20061","Geary County, Kansas"
"1193","103","1019","90","8","5","889","83","122","33","174","36","0500000US20063","Gove County, Kansas"
"1239","68","1026","73","18","13","919","69","89","32","213","45","0500000US20065","Graham County, Kansas"
"2628","145","2287","171","3","5","2022","205","262","137","341","121","0500000US20067","Grant County, Kansas"
"2141","78","1897","80","17","10","1535","87","345","76","244","39","0500000US20069","Gray County, Kansas"
"494","45","413","48","0","10","376","51","37","22","81","23","0500000US20071","Greeley County, Kansas"
"2772","119","2106","122","34","21","1721","120","351","85","666","95","0500000US20073","Greenwood County, Kansas"
"864","94","733","93","12","16","620","83","101","47","131","44","0500000US20075","Hamilton County, Kansas"
"2357","109","1937","107","18","11","1629","113","290","68","420","77","0500000US20077","Harper County, Kansas"
"13355","286","11102","454","94","48","9903","447","1105","215","2253","311","0500000US20079","Harvey County, Kansas"
"1330","67","1129","63","17","15","969","76","143","46","201","48","0500000US20081","Haskell County, Kansas"
"786","52","674","54","7","7","568","54","99","39","112","33","0500000US20083","Hodgeman County, Kansas"
"5296","147","4345","156","64","31","3841","153","440","98","951","124","0500000US20085","Jackson County, Kansas"
"7681","141","6537","196","96","45","5676","268","765","151","1144","141","0500000US20087","Jefferson County, Kansas"
"1388","84","1054","79","0","10","907","79","147","42","334","50","0500000US20089","Jewell County, Kansas"
"224248","1161","211909","1260","645","169","201464","1358","9800","626","12339","633","0500000US20091","Johnson County, Kansas"
"1242","91","1069","104","11","11","866","108","192","68","173","55","0500000US20093","Kearny County, Kansas"
"3148","124","2621","141","38","23","2176","131","407","92","527","97","0500000US20095","Kingman County, Kansas"
"1004","67","813","76","11","9","653","60","149","36","191","36","0500000US20097","Kiowa County, Kansas"
"8098","235","6675","232","80","30","5667","256","928","152","1423","141","0500000US20099","Labette County, Kansas"
"828","80","721","83","8","8","622","77","91","40","107","32","0500000US20101","Lane County, Kansas"
"27233","427","24594","470","181","81","21583","554","2830","386","2639","310","0500000US20103","Leavenworth County, Kansas"
"1275","79","1037","84","6","6","880","78","151","40","238","64","0500000US20105","Lincoln County, Kansas"
"4433","159","3386","175","62","48","2405","168","919","154","1047","127","0500000US20107","Linn County, Kansas"
"1168","64","988","64","10","10","886","72","92","31","180","47","0500000US20109","Logan County, Kansas"
"13552","317","11837","322","66","41","10441","363","1330","232","1715","222","0500000US20111","Lyon County, Kansas"
"12077","260","10652","266","49","26","9423","300","1180","215","1425","154","0500000US20113","McPherson County, Kansas"
"4857","141","3920","153","45","27","3312","161","563","111","937","107","0500000US20115","Marion County, Kansas"
"4209","142","3425","145","26","16","2910","153","489","97","784","98","0500000US20117","Marshall County, Kansas"
"1674","73","1389","76","0","10","1236","76","153","42","285","63","0500000US20119","Meade County, Kansas"
"12771","266","11212","342","263","133","9011","483","1938","340","1559","252","0500000US20121","Miami County, Kansas"
"2725","139","2253","127","7","12","1998","134","248","70","472","92","0500000US20123","Mitchell County, Kansas"
"13619","320","11144","323","78","43","9327","320","1739","261","2475","254","0500000US20125","Montgomery County, Kansas"
"2325","111","1955","104","20","14","1767","96","168","47","370","84","0500000US20127","Morris County, Kansas"
"1115","83","893","90","0","10","771","83","122","52","222","65","0500000US20129","Morton County, Kansas"
"4123","128","3419","147","43","24","2913","157","463","80","704","104","0500000US20131","Nemaha County, Kansas"
"6521","203","5021","233","56","31","4210","229","755","131","1500","186","0500000US20133","Neosho County, Kansas"
"1327","70","1047","66","3","4","923","63","121","34","280","42","0500000US20135","Ness County, Kansas"
"1906","143","1457","132","28","37","1298","130","131","65","449","114","0500000US20137","Norton County, Kansas"
"6604","155","5370","200","110","44","4515","221","745","144","1234","163","0500000US20139","Osage County, Kansas"
"1713","86","1415","88","13","14","1208","80","194","58","298","51","0500000US20141","Osborne County, Kansas"
"2437","84","1954","104","48","48","1593","109","313","76","483","83","0500000US20143","Ottawa County, Kansas"
"2590","197","2092","183","5","8","1773","191","314","110","498","145","0500000US20145","Pawnee County, Kansas"
"2326","104","1975","105","13","13","1783","114","179","54","351","68","0500000US20147","Phillips County, Kansas"
"8510","208","7587","271","32","28","6756","293","799","185","923","184","0500000US20149","Pottawatomie County, Kansas"
"3742","164","3024","182","18","15","2616","192","390","88","718","121","0500000US20151","Pratt County, Kansas"
"1170","70","973","65","6","5","883","62","84","30","197","38","0500000US20153","Rawlins County, Kansas"
"25015","378","20925","541","175","70","18263","518","2487","296","4090","390","0500000US20155","Reno County, Kansas"
"2307","104","1738","100","23","22","1436","116","279","69","569","80","0500000US20157","Republic County, Kansas"
"3932","127","3223","158","31","24","2828","150","364","90","709","118","0500000US20159","Rice County, Kansas"
"26686","523","24964","592","90","77","22454","562","2420","393","1722","276","0500000US20161","Riley County, Kansas"
"2144","80","1784","84","13","10","1556","92","215","51","360","51","0500000US20163","Rooks County, Kansas"
"1432","68","1158","64","2","3","973","67","183","42","274","45","0500000US20165","Rush County, Kansas"
"3161","148","2487","143","15","15","2269","150","203","69","674","145","0500000US20167","Russell County, Kansas"
"22294","399","18749","513","97","51","16391","521","2261","312","3545","388","0500000US20169","Saline County, Kansas"
"2105","112","1911","143","0","10","1809","153","102","65","194","105","0500000US20171","Scott County, Kansas"
"195072","1192","166404","1567","1106","193","147588","1628","17710","857","28668","1212","0500000US20173","Sedgwick County, Kansas"
"7573","169","6220","304","64","46","5473","331","683","162","1353","250","0500000US20175","Seward County, Kansas"
"71601","677","60734","816","484","112","51690","1051","8560","660","10867","607","0500000US20177","Shawnee County, Kansas"
"1144","37","976","52","11","10","861","61","104","35","168","39","0500000US20179","Sheridan County, Kansas"
"2729","175","2351","191","67","68","2170","199","114","77","378","136","0500000US20181","Sherman County, Kansas"
"1662","66","1322","76","18","11","1199","70","105","27","340","51","0500000US20183","Smith County, Kansas"
"1804","76","1500","88","17","14","1210","86","273","58","304","63","0500000US20185","Stafford County, Kansas"
"798","84","664","82","0","10","506","72","158","60","134","59","0500000US20187","Stanton County, Kansas"
"1958","128","1762","137","9","13","1374","150","379","107","196","75","0500000US20189","Stevens County, Kansas"
"9188","217","7547","280","91","43","6458","283","998","168","1641","196","0500000US20191","Sumner County, Kansas"
"3259","150","3017","157","43","41","2712","176","262","131","242","92","0500000US20193","Thomas County, Kansas"
"1389","67","1258","78","0","10","1155","89","103","47","131","42","0500000US20195","Trego County, Kansas"
"2732","127","2243","132","41","17","1979","133","223","55","489","77","0500000US20197","Wabaunsee County, Kansas"
"594","42","463","43","0","10","425","41","38","20","131","35","0500000US20199","Wallace County, Kansas"
"2339","114","1808","115","14","13","1517","108","277","60","531","73","0500000US20201","Washington County, Kansas"
"890","74","761","72","3","5","623","75","135","58","129","41","0500000US20203","Wichita County, Kansas"
"3873","128","2910","157","86","58","2274","150","550","108","963","117","0500000US20205","Wilson County, Kansas"
"1523","68","1116","77","25","15","887","74","204","50","407","64","0500000US20207","Woodson County, Kansas"
"59355","523","49122","621","233","76","39619","678","9270","556","10233","470","0500000US20209","Wyandotte County, Kansas"
"7101","223","5235","252","97","46","4448","256","690","136","1866","204","0500000US21001","Adair County, Kentucky"
"7705","257","5910","264","91","55","4682","296","1137","227","1795","200","0500000US21003","Allen County, Kentucky"
"8613","237","7345","260","54","40","6013","307","1278","279","1268","179","0500000US21005","Anderson County, Kentucky"
"3225","139","2541","135","34","26","2241","139","266","60","684","112","0500000US21007","Ballard County, Kentucky"
"16927","348","13575","436","138","73","12216","433","1221","211","3352","362","0500000US21009","Barren County, Kentucky"
"4509","192","3435","253","29","23","2966","250","440","112","1074","163","0500000US21011","Bath County, Kentucky"
"11063","349","7350","393","20","17","6256","401","1074","204","3713","370","0500000US21013","Bell County, Kentucky"
"46095","475","42653","530","199","77","40120","579","2334","387","3442","369","0500000US21015","Boone County, Kentucky"
"8116","191","6519","266","63","43","5182","313","1274","179","1597","206","0500000US21017","Bourbon County, Kentucky"
"19119","373","16436","451","160","80","14247","407","2029","310","2683","238","0500000US21019","Boyd County, Kentucky"
"10875","296","8892","319","49","33","7810","331","1033","198","1983","207","0500000US21021","Boyle County, Kentucky"
"3427","104","2658","117","74","30","2139","130","445","105","769","99","0500000US21023","Bracken County, Kentucky"
"5342","135","3605","176","51","28","2953","187","601","127","1737","164","0500000US21025","Breathitt County, Kentucky"
"7467","258","5554","272","52","35","4759","285","743","129","1913","179","0500000US21027","Breckinridge County, Kentucky"
"29014","358","25449","428","246","105","22895","510","2308","349","3565","349","0500000US21029","Bullitt County, Kentucky"
"5060","159","3638","181","76","44","3146","170","416","96","1422","151","0500000US21031","Butler County, Kentucky"
"5309","226","4146","273","33","19","3424","305","689","147","1163","257","0500000US21033","Caldwell County, Kentucky"
"14757","382","12698","470","43","32","10823","474","1832","243","2059","304","0500000US21035","Calloway County, Kentucky"
"35870","444","31469","544","580","160","27756","584","3133","386","4401","359","0500000US21037","Campbell County, Kentucky"
"1988","94","1584","98","6","7","1316","96","262","56","404","69","0500000US21039","Carlisle County, Kentucky"
"3962","169","3027","179","65","49","2201","208","761","193","935","168","0500000US21041","Carroll County, Kentucky"
"10460","326","7850","358","146","76","6418","324","1286","224","2610","324","0500000US21043","Carter County, Kentucky"
"6398","178","4659","237","51","34","3960","260","648","144","1739","209","0500000US21045","Casey County, Kentucky"
"25275","565","20367","531","261","162","16865","591","3241","344","4908","406","0500000US21047","Christian County, Kentucky"
"14216","286","12021","307","35","23","10118","361","1868","253","2195","221","0500000US21049","Clark County, Kentucky"
"7719","237","5666","300","28","20","5085","309","553","155","2053","229","0500000US21051","Clay County, Kentucky"
"4025","212","2625","250","140","74","2160","208","325","86","1400","181","0500000US21053","Clinton County, Kentucky"
"3711","159","2722","171","74","47","2213","167","435","90","989","129","0500000US21055","Crittenden County, Kentucky"
"2709","177","1925","159","98","64","1623","143","204","91","784","142","0500000US21057","Cumberland County, Kentucky"
"39531","501","33265","567","304","87","29435","647","3526","447","6266","531","0500000US21059","Daviess County, Kentucky"
"4880","213","3841","270","98","60","3394","275","349","102","1039","164","0500000US21061","Edmonson County, Kentucky"
"2635","388","1768","335","0","16","1535","294","233","127","867","154","0500000US21063","Elliott County, Kentucky"
"5638","240","4081","266","96","54","3272","248","713","180","1557","186","0500000US21065","Estill County, Kentucky"
"127336","942","115403","1103","360","122","103453","1032","11590","627","11933","710","0500000US21067","Fayette County, Kentucky"
"5849","188","4343","229","30","24","3910","245","403","85","1506","189","0500000US21069","Fleming County, Kentucky"
"15108","433","11541","454","82","52","9782","444","1677","299","3567","345","0500000US21071","Floyd County, Kentucky"
"20786","372","17934","466","11","14","15932","423","1991","269","2852","374","0500000US21073","Franklin County, Kentucky"
"2463","152","1812","150","0","16","1428","143","384","90","651","92","0500000US21075","Fulton County, Kentucky"
"3007","135","2292","160","12","17","1792","155","488","94","715","141","0500000US21077","Gallatin County, Kentucky"
"6925","177","5601","208","58","50","4847","235","696","144","1324","180","0500000US21079","Garrard County, Kentucky"
"8637","293","6915","370","101","53","5699","384","1115","260","1722","306","0500000US21081","Grant County, Kentucky"
"14299","345","11040","414","81","75","9356","384","1603","264","3259","323","0500000US21083","Graves County, Kentucky"
"9594","310","7672","326","92","50","5910","370","1670","277","1922","224","0500000US21085","Grayson County, Kentucky"
"4467","165","3224","187","36","22","2729","163","459","110","1243","168","0500000US21087","Green County, Kentucky"
"14089","259","11924","292","163","66","10319","313","1442","199","2165","214","0500000US21089","Greenup County, Kentucky"
"3375","108","2730","132","36","26","2466","126","228","60","645","92","0500000US21091","Hancock County, Kentucky"
"41051","539","36140","664","301","139","31503","768","4336","493","4911","422","0500000US21093","Hardin County, Kentucky"
"11249","246","7740","263","45","22","6392","260","1303","185","3509","256","0500000US21095","Harlan County, Kentucky"
"7107","214","5206","283","90","52","4179","296","937","162","1901","250","0500000US21097","Harrison County, Kentucky"
"7346","215","5318","244","109","60","4644","236","565","136","2028","182","0500000US21099","Hart County, Kentucky"
"18719","375","15322","447","119","69","13246","415","1957","273","3397","320","0500000US21101","Henderson County, Kentucky"
"6104","162","4889","228","15","16","3921","226","953","174","1215","184","0500000US21103","Henry County, Kentucky"
"1877","152","1276","155","31","42","1012","128","233","110","601","127","0500000US21105","Hickman County, Kentucky"
"18546","428","14298","413","208","95","12444","423","1646","223","4248","390","0500000US21107","Hopkins County, Kentucky"
"5435","247","3941","302","58","76","3093","280","790","218","1494","247","0500000US21109","Jackson County, Kentucky"
"309888","1414","265130","1658","857","156","238129","1866","26144","1101","44758","1302","0500000US21111","Jefferson County, Kentucky"
"18537","340","16477","383","95","60","14700","451","1682","298","2060","309","0500000US21113","Jessamine County, Kentucky"
"8771","301","6796","341","37","31","6064","355","695","180","1975","237","0500000US21115","Johnson County, Kentucky"
"62929","599","55697","681","301","101","50417","772","4979","454","7232","420","0500000US21117","Kenton County, Kentucky"
"6158","227","4529","263","97","47","3714","248","718","167","1629","203","0500000US21119","Knott County, Kentucky"
"12264","326","7500","400","87","62","5789","399","1624","257","4764","401","0500000US21121","Knox County, Kentucky"
"5470","217","4655","259","74","66","3950","260","631","158","815","158","0500000US21123","Larue County, Kentucky"
"22976","417","17996","578","317","145","15802","605","1877","320","4980","498","0500000US21125","Laurel County, Kentucky"
"6254","187","4661","213","47","35","4009","265","605","146","1593","184","0500000US21127","Lawrence County, Kentucky"
"2843","118","1803","153","26","18","1403","140","374","90","1040","129","0500000US21129","Lee County, Kentucky"
"4292","222","2935","271","21","25","2485","269","429","129","1357","243","0500000US21131","Leslie County, Kentucky"
"10065","293","7656","346","103","61","6373","351","1180","288","2409","254","0500000US21133","Letcher County, Kentucky"
"5496","208","3875","222","124","67","3249","227","502","150","1621","199","0500000US21135","Lewis County, Kentucky"
"9786","273","7183","370","32","27","5964","370","1187","255","2603","292","0500000US21137","Lincoln County, Kentucky"
"4016","168","3005","244","75","60","2423","248","507","159","1011","202","0500000US21139","Livingston County, Kentucky"
"10780","282","7557","303","42","27","6312","338","1203","245","3223","296","0500000US21141","Logan County, Kentucky"
"3376","225","2583","219","20","23","2179","207","384","106","793","153","0500000US21143","Lyon County, Kentucky"
"27557","534","22122","633","80","56","19607","658","2435","400","5435","532","0500000US21145","McCracken County, Kentucky"
"6332","323","3701","370","113","75","2750","320","838","225","2631","298","0500000US21147","McCreary County, Kentucky"
"3826","122","3095","139","36","22","2541","158","518","104","731","122","0500000US21149","McLean County, Kentucky"
"33036","423","28957","554","180","104","24725","676","4052","442","4079","420","0500000US21151","Madison County, Kentucky"
"5057","167","3588","233","13","14","3202","202","373","103","1469","191","0500000US21153","Magoffin County, Kentucky"
"7365","229","5441","308","69","45","4401","264","971","198","1924","252","0500000US21155","Marion County, Kentucky"
"13117","349","11172","404","76","61","9994","391","1102","260","1945","294","0500000US21157","Marshall County, Kentucky"
"4316","318","3086","321","20","24","2715","306","351","115","1230","228","0500000US21159","Martin County, Kentucky"
"6737","241","5109","270","51","32","4411","262","647","123","1628","221","0500000US21161","Mason County, Kentucky"
"10785","258","9327","311","113","64","8581","302","633","149","1458","213","0500000US21163","Meade County, Kentucky"
"2537","143","1828","114","34","25","1586","122","208","63","709","142","0500000US21165","Menifee County, Kentucky"
"8645","225","6773","266","68","45","5971","316","734","196","1872","240","0500000US21167","Mercer County, Kentucky"
"3940","155","3077","157","6","11","2690","169","381","98","863","134","0500000US21169","Metcalfe County, Kentucky"
"4376","174","3127","181","124","58","2608","188","395","117","1249","161","0500000US21171","Monroe County, Kentucky"
"10404","258","8506","297","63","44","6912","340","1531","242","1898","269","0500000US21173","Montgomery County, Kentucky"
"4937","162","3547","195","11","14","3259","202","277","82","1390","159","0500000US21175","Morgan County, Kentucky"
"11416","318","8497","332","144","103","7204","372","1149","202","2919","280","0500000US21177","Muhlenberg County, Kentucky"
"17324","304","14629","355","139","83","12836","351","1654","233","2695","289","0500000US21179","Nelson County, Kentucky"
"2760","135","1970","168","47","40","1606","162","317","89","790","106","0500000US21181","Nicholas County, Kentucky"
"9055","260","6934","335","80","54","5852","306","1002","210","2121","256","0500000US21183","Ohio County, Kentucky"
"20465","258","19311","288","85","47","18086","314","1140","184","1154","193","0500000US21185","Oldham County, Kentucky"
"3944","247","2875","229","0","18","2168","233","707","166","1069","166","0500000US21187","Owen County, Kentucky"
"1696","132","1175","126","0","11","999","129","176","65","521","107","0500000US21189","Owsley County, Kentucky"
"5236","220","4140","263","93","69","3330","254","717","186","1096","198","0500000US21191","Pendleton County, Kentucky"
"11037","302","8378","360","31","25","7529","378","818","168","2659","301","0500000US21193","Perry County, Kentucky"
"25853","417","20231","488","99","53","17271","526","2861","342","5622","362","0500000US21195","Pike County, Kentucky"
"4878","229","3450","272","35","31","2683","226","732","180","1428","221","0500000US21197","Powell County, Kentucky"
"25810","567","19652","606","222","91","16494","639","2936","390","6158","502","0500000US21199","Pulaski County, Kentucky"
"938","92","598","72","18","15","382","75","198","76","340","83","0500000US21201","Robertson County, Kentucky"
"6552","242","4911","255","65","39","4118","255","728","183","1641","191","0500000US21203","Rockcastle County, Kentucky"
"8774","358","7386","380","37","30","6642","357","707","170","1388","242","0500000US21205","Rowan County, Kentucky"
"7204","238","5079","291","141","76","4284","284","654","161","2125","264","0500000US21207","Russell County, Kentucky"
"19706","239","17816","296","92","55","15878","377","1846","293","1890","183","0500000US21209","Scott County, Kentucky"
"16369","263","14112","399","74","47","12356","452","1682","312","2257","319","0500000US21211","Shelby County, Kentucky"
"6895","208","5119","299","39","28","4422","274","658","162","1776","227","0500000US21213","Simpson County, Kentucky"
"6678","163","5963","192","8","12","5529","197","426","125","715","127","0500000US21215","Spencer County, Kentucky"
"9669","273","7457","328","71","54","6738","370","648","184","2212","272","0500000US21217","Taylor County, Kentucky"
"4610","173","3151","221","55","40","2434","206","662","158","1459","199","0500000US21219","Todd County, Kentucky"
"5982","247","4598","276","62","44","3990","253","546","160","1384","207","0500000US21221","Trigg County, Kentucky"
"3603","141","3084","198","0","16","2338","204","746","170","519","132","0500000US21223","Trimble County, Kentucky"
"5527","200","4388","206","14","15","3758","233","616","158","1139","165","0500000US21225","Union County, Kentucky"
"46443","560","40619","691","188","88","36333","687","4098","431","5824","473","0500000US21227","Warren County, Kentucky"
"4507","163","3472","193","70","45","2836","199","566","143","1035","163","0500000US21229","Washington County, Kentucky"
"8011","336","5158","350","4","7","4560","361","594","169","2853","357","0500000US21231","Wayne County, Kentucky"
"5095","179","3881","219","100","75","3006","197","775","141","1214","173","0500000US21233","Webster County, Kentucky"
"12583","347","8861","473","35","34","7366","441","1460","335","3722","354","0500000US21235","Whitley County, Kentucky"
"2853","193","1825","234","22","25","1546","209","257","116","1028","159","0500000US21237","Wolfe County, Kentucky"
"10063","197","9011","217","82","46","8059","220","870","163","1052","175","0500000US21239","Woodford County, Kentucky"
"22675","501","17414","620","133","81","14785","607","2496","415","5261","449","0500000US22001","Acadia Parish, Louisiana"
"7834","348","6118","314","30","26","5053","321","1035","194","1716","261","0500000US22003","Allen Parish, Louisiana"
"41884","645","37642","534","131","74","34237","625","3274","424","4242","511","0500000US22005","Ascension Parish, Louisiana"
"8710","300","6647","340","66","46","5614","345","967","204","2063","251","0500000US22007","Assumption Parish, Louisiana"
"14961","381","11033","446","196","96","8975","448","1862","316","3928","403","0500000US22009","Avoyelles Parish, Louisiana"
"13327","321","11062","348","126","60","9139","340","1797","231","2265","285","0500000US22011","Beauregard Parish, Louisiana"
"5840","245","4101","223","86","40","3398","224","617","126","1739","228","0500000US22013","Bienville Parish, Louisiana"
"48142","863","40846","874","324","147","32332","1033","8190","762","7296","687","0500000US22015","Bossier Parish, Louisiana"
"97283","1046","77970","1297","554","155","65279","1256","12137","811","19313","886","0500000US22017","Caddo Parish, Louisiana"
"77130","808","65002","980","250","78","54005","1061","10747","776","12128","666","0500000US22019","Calcasieu Parish, Louisiana"
"3680","228","2418","245","28","25","2122","225","268","105","1262","184","0500000US22021","Caldwell Parish, Louisiana"
"2686","125","2201","137","9","13","1757","158","435","138","485","113","0500000US22023","Cameron Parish, Louisiana"
"3747","149","2477","177","11","13","1985","159","481","123","1270","174","0500000US22025","Catahoula Parish, Louisiana"
"5980","255","3967","275","44","34","2610","222","1313","207","2013","211","0500000US22027","Claiborne Parish, Louisiana"
"7440","293","4821","318","23","34","4107","297","691","161","2619","315","0500000US22029","Concordia Parish, Louisiana"
"10331","270","7977","344","103","70","6590","351","1284","210","2354","250","0500000US22031","De Soto Parish, Louisiana"
"167188","1340","144310","1476","513","151","128054","1669","15743","948","22878","995","0500000US22033","East Baton Rouge Parish, Louisiana"
"2417","541","1018","226","9","13","794","191","215","85","1399","396","0500000US22035","East Carroll Parish, Louisiana"
"6817","287","5209","264","89","54","3788","245","1332","186","1608","210","0500000US22037","East Feliciana Parish, Louisiana"
"11928","415","8331","451","8","10","6877","470","1446","291","3597","342","0500000US22039","Evangeline Parish, Louisiana"
"7622","313","4957","318","78","65","3320","293","1559","216","2665","262","0500000US22041","Franklin Parish, Louisiana"
"7271","303","5350","290","28","25","4165","326","1157","175","1921","238","0500000US22043","Grant Parish, Louisiana"
"26420","533","20995","620","62","38","17890","615","3043","420","5425","489","0500000US22045","Iberia Parish, Louisiana"
"11142","353","8712","370","5","8","7232","361","1475","247","2430","300","0500000US22047","Iberville Parish, Louisiana"
"6032","240","4520","259","7","13","4011","243","502","112","1512","160","0500000US22049","Jackson Parish, Louisiana"
"168786","1131","141096","1263","704","161","121918","1527","18474","1020","27690","935","0500000US22051","Jefferson Parish, Louisiana"
"11435","327","8742","343","49","41","7222","336","1471","213","2693","292","0500000US22053","Jefferson Davis Parish, Louisiana"
"89677","937","78726","1168","165","107","71830","1147","6731","775","10951","613","0500000US22055","Lafayette Parish, Louisiana"
"36153","438","29931","575","70","53","26005","690","3856","504","6222","456","0500000US22057","Lafourche Parish, Louisiana"
"5044","267","3718","318","8","12","3237","296","473","149","1326","244","0500000US22059","LaSalle Parish, Louisiana"
"17370","411","14707","521","153","80","13144","543","1410","283","2663","284","0500000US22061","Lincoln Parish, Louisiana"
"48675","814","42807","894","204","99","36486","1132","6117","753","5868","589","0500000US22063","Livingston Parish, Louisiana"
"4073","212","2400","189","107","73","1702","167","591","111","1673","170","0500000US22065","Madison Parish, Louisiana"
"10077","298","6265","349","137","67","4973","332","1155","195","3812","325","0500000US22067","Morehouse Parish, Louisiana"
"14549","375","9728","438","155","64","7692","513","1881","303","4821","423","0500000US22069","Natchitoches Parish, Louisiana"
"154895","1162","122539","1393","474","135","101237","1368","20828","618","32356","1099","0500000US22071","Orleans Parish, Louisiana"
"56799","761","44068","963","753","182","38206","1009","5109","568","12731","718","0500000US22073","Ouachita Parish, Louisiana"
"8759","245","7148","316","41","44","6372","318","735","198","1611","269","0500000US22075","Plaquemines Parish, Louisiana"
"8815","307","6717","357","55","44","5494","341","1168","231","2098","264","0500000US22077","Pointe Coupee Parish, Louisiana"
"48032","818","39210","876","185","69","34520","859","4505","489","8822","582","0500000US22079","Rapides Parish, Louisiana"
"3374","174","2522","226","84","72","2016","229","422","120","852","178","0500000US22081","Red River Parish, Louisiana"
"7500","242","4628","316","106","67","3512","308","1010","182","2872","287","0500000US22083","Richland Parish, Louisiana"
"9174","299","6428","296","243","83","4932","297","1253","193","2746","205","0500000US22085","Sabine Parish, Louisiana"
"14791","224","11937","332","69","36","10043","335","1825","219","2854","285","0500000US22087","St. Bernard Parish, Louisiana"
"18925","295","16594","370","50","45","14564","408","1980","328","2331","327","0500000US22089","St. Charles Parish, Louisiana"
"3990","249","2822","263","18","20","1930","277","874","183","1168","228","0500000US22091","St. Helena Parish, Louisiana"
"7887","206","6175","310","51","36","5248","334","876","149","1712","230","0500000US22093","St. James Parish, Louisiana"
"15421","345","13016","471","47","42","10710","534","2259","410","2405","329","0500000US22095","St. John the Baptist Parish, Louisiana"
"30467","556","22283","667","493","176","18371","772","3419","417","8184","507","0500000US22097","St. Landry Parish, Louisiana"
"19435","476","15870","548","154","78","13144","607","2572","463","3565","343","0500000US22099","St. Martin Parish, Louisiana"
"20032","375","15599","436","103","68","13047","486","2449","346","4433","366","0500000US22101","St. Mary Parish, Louisiana"
"91353","833","82685","1035","306","97","76007","1173","6372","624","8668","686","0500000US22103","St. Tammany Parish, Louisiana"
"47598","668","40097","885","289","137","34264","817","5544","623","7501","687","0500000US22105","Tangipahoa Parish, Louisiana"
"1930","137","965","112","40","33","799","109","126","46","965","128","0500000US22107","Tensas Parish, Louisiana"
"40177","599","34139","696","176","98","27710","857","6253","740","6038","473","0500000US22109","Terrebonne Parish, Louisiana"
"7971","344","5393","329","357","137","3764","292","1272","224","2578","281","0500000US22111","Union Parish, Louisiana"
"21721","508","17343","561","67","45","14879","627","2397","374","4378","381","0500000US22113","Vermilion Parish, Louisiana"
